2457444.88081000 0.98937000 0.00076000 0.20226553 -0.30794450 0.40042818 3.29552480
2457444.88255000 0.98574100 0.00075900 0.22222353 -0.31884550 1.60638018 3.01350680
2457444.88407100 0.99065200 0.00076500 0.24015553 -0.45641150 1.60746118 6.87884880
2457444.88582200 0.99208000 0.00076800 0.26147853 -0.21198050 1.62367118 3.77650980
2457444.88776500 0.99376700 0.00077200 0.28594253 -0.08802550 0.55029718 2.65530380
2457444.88938300 0.99284600 0.00077400 0.30700653 0.22325950 2.62877018 4.07020780
2457444.89094500 0.99412100 0.00077800 0.32799953 0.07670550 1.16457118 1.36618980
2457444.89258900 0.99238600 0.00077900 0.35073253 0.11167450 1.18947618 3.92949280
2457444.89423000 0.98752300 0.00077800 0.37420353 0.15526150 -0.31408882 6.57742780
2457444.89588000 0.99448300 0.00078700 0.39858953 0.64098050 1.03492018 4.32571880
2457444.89761900 0.99699000 0.00079000 0.42523353 -0.24324050 0.27883718 -3.76819120
2457444.89927600 0.99638900 0.00079300 0.45147953 -0.39935150 2.10227618 -0.32014520
2457444.90084000 0.99422600 0.00079400 0.47702753 -0.65622750 0.74056518 -1.00822420
2457444.90257700 0.99792600 0.00080000 0.50639153 -0.64694850 1.86972718 1.26018080
2457444.90421400 0.99618900 0.00080300 0.53503153 -0.52277950 0.50345618 1.64898380
2457444.90596300 1.00016700 0.00081000 0.56679053 -0.40009150 -0.24200982 0.98868380
2457444.90760000 0.99720300 0.00081000 0.59759453 -0.51465350 1.53951518 -0.00511020
2457444.90923800 0.99330400 0.00081100 0.62960653 -0.43887150 1.25401318 0.56779580
2457444.91075900 0.99442000 0.00081400 0.66026753 -0.41115350 1.70103918 6.34601080
2457444.91241100 0.99326500 0.00082000 0.69486553 -0.27941250 2.05607118 5.85215680
2457444.91401800 1.00107400 0.00083100 0.72978453 0.17294350 1.63774218 4.81850980
2457444.91558100 0.99777100 0.00083300 0.76499053 0.07398650 1.71739618 7.91456380
2457444.91721900 0.99773500 0.00084200 0.80328953 0.26201550 2.56501418 8.14965480
2457444.91883800 0.99690100 0.00084500 0.84263053 0.26207850 2.73013218 6.64390780
2457444.92040000 0.99868800 0.00085200 0.88209553 0.87635950 1.08722618 8.09674280
2457444.92191900 0.99935500 0.00085700 0.92196753 0.57374150 0.49331818 6.09130680
2457444.92353900 0.99259100 0.00085800 0.96609253 0.44247750 2.75356918 7.77045080
