sweep,best_lp,median_lp,best_minus_median,accept,pop_spread,elapsed_s
11318,130138.7353,129021.0550,1117.6803,0.0000,10.5893,77469.4
11319,130138.7353,129021.0550,1117.6803,0.0185,10.5948,77476.3
11320,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77482.9
11321,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77489.3
11322,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77496.3
11323,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77503.5
11324,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77510.3
11325,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77517.4
11326,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77523.9
11327,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77532.1
11328,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77538.7
11329,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77546.2
11330,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77553.5
11331,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77560.5
11332,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77567.1
11333,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77574.6
11334,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77581.0
11335,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77587.9
11336,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77594.6
11337,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77601.7
11338,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77608.0
11339,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77615.9
11340,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77622.5
11341,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77629.4
11342,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77635.4
11343,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77642.8
11344,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77650.3
11345,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77657.3
11346,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77665.0
11347,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77671.8
11348,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77677.7
11349,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77685.0
11350,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77691.8
11351,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77698.5
11352,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77704.9
11353,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77712.1
11354,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77719.7
11355,130138.7353,129021.0550,1117.6803,0.0000,10.5948,77726.3
11356,130138.7353,129021.0550,1117.6803,0.0185,10.7119,77732.6
11357,130138.7353,129021.0550,1117.6803,0.0000,10.7119,77739.5
11358,130138.7353,129021.0550,1117.6803,0.0000,10.7119,77746.4
11359,130138.7353,129021.0550,1117.6803,0.0000,10.7119,77753.6
11360,130138.7353,129021.0550,1117.6803,0.0000,10.7119,77760.4
11361,130138.7353,129021.0550,1117.6803,0.0000,10.7119,77768.2
11362,130138.7353,129021.0550,1117.6803,0.0000,10.7119,77774.6
11363,130138.7353,129021.0550,1117.6803,0.0000,10.7119,77781.9
11364,130138.7353,129021.0550,1117.6803,0.0000,10.7119,77788.7
11365,130138.7353,129021.0550,1117.6803,0.0000,10.7119,77795.4
11366,130138.7353,129021.0550,1117.6803,0.0000,10.7119,77802.6
11367,130138.7353,129021.0550,1117.6803,0.0185,10.7128,77809.0
11368,130138.7353,129021.0550,1117.6803,0.0000,10.7128,77816.0
11369,130138.7353,129021.0550,1117.6803,0.0185,10.4434,77823.2
11370,130138.7353,129021.0550,1117.6803,0.0185,10.415,77829.8
11371,130138.7353,129021.0550,1117.6803,0.0000,10.415,77837.4
11372,130138.7353,129021.0550,1117.6803,0.0000,10.415,77845.1
11373,130138.7353,129021.0550,1117.6803,0.0000,10.415,77852.8
11374,130138.7353,129021.0550,1117.6803,0.0000,10.415,77859.4
11375,130138.7353,129021.0550,1117.6803,0.0000,10.415,77865.7
11376,130138.7353,129021.0550,1117.6803,0.0000,10.415,77873.2
11377,130138.7353,129021.0550,1117.6803,0.0000,10.415,77879.4
11378,130138.7353,129021.0550,1117.6803,0.0000,10.415,77887.4
11379,130138.7353,129021.0550,1117.6803,0.0000,10.415,77894.0
11380,130138.7353,129021.0550,1117.6803,0.0000,10.415,77901.8
11381,130138.7353,129021.0550,1117.6803,0.0000,10.415,77909.4
11382,130138.7353,129021.0550,1117.6803,0.0000,10.415,77917.1
11383,130138.7353,129021.0550,1117.6803,0.0000,10.415,77924.3
11384,130138.7353,129021.0550,1117.6803,0.0000,10.415,77930.9
11385,130138.7353,129021.0550,1117.6803,0.0000,10.415,77937.8
11386,130138.7353,129021.0550,1117.6803,0.0000,10.415,77944.5
11387,130138.7353,129021.0550,1117.6803,0.0185,10.4089,77952.1
11388,130138.7353,129021.0550,1117.6803,0.0000,10.4089,77958.6
11389,130138.7353,129021.0550,1117.6803,0.0000,10.4089,77965.2
11390,130138.7353,129021.0550,1117.6803,0.0000,10.4089,77972.6
11391,130138.7353,129021.0550,1117.6803,0.0000,10.4089,77979.7
11392,130138.7353,129021.0550,1117.6803,0.0000,10.4089,77987.0
11393,130138.7353,129021.0550,1117.6803,0.0000,10.4089,77994.0
11394,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78001.5
11395,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78008.3
11396,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78015.0
11397,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78022.9
11398,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78029.6
11399,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78037.4
11400,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78043.9
11401,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78050.8
11402,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78057.4
11403,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78064.1
11404,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78070.9
11405,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78077.7
11406,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78084.6
11407,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78092.2
11408,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78099.2
11409,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78106.0
11410,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78113.2
11411,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78120.4
11412,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78127.6
11413,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78134.6
11414,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78142.1
11415,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78149.3
11416,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78156.1
11417,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78163.2
11418,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78170.9
11419,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78177.9
11420,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78185.3
11421,130138.7353,129021.0550,1117.6803,0.0000,10.4089,78192.2
11422,130138.7353,129021.0550,1117.6803,0.0185,10.4061,78199.9
11423,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78207.5
11424,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78214.9
11425,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78221.4
11426,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78228.1
11427,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78234.6
11428,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78241.6
11429,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78247.8
11430,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78254.8
11431,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78261.9
11432,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78269.2
11433,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78275.3
11434,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78282.2
11435,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78288.8
11436,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78296.2
11437,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78302.7
11438,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78309.1
11439,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78315.6
11440,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78321.8
11441,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78328.5
11442,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78336.1
11443,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78343.1
11444,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78349.2
11445,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78356.4
11446,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78363.8
11447,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78370.8
11448,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78378.3
11449,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78386.4
11450,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78394.7
11451,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78401.1
11452,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78407.6
11453,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78414.0
11454,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78421.7
11455,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78429.0
11456,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78435.2
11457,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78442.7
11458,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78450.1
11459,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78456.1
11460,130138.7353,129021.0550,1117.6803,0.0000,10.4061,78463.0
11461,130138.7353,129021.0550,1117.6803,0.0185,10.448,78470.1
11462,130138.7353,129021.0550,1117.6803,0.0000,10.448,78476.4
11463,130138.7353,129021.0550,1117.6803,0.0000,10.448,78483.5
11464,130138.7353,129021.0550,1117.6803,0.0000,10.448,78491.3
11465,130138.7353,129021.0550,1117.6803,0.0000,10.448,78498.1
11466,130138.7353,129021.0550,1117.6803,0.0000,10.448,78505.3
11467,130138.7353,129021.0550,1117.6803,0.0000,10.448,78513.2
11468,130138.7353,129021.0550,1117.6803,0.0000,10.448,78520.2
11469,130138.7353,129021.0550,1117.6803,0.0000,10.448,78527.0
11470,130138.7353,129021.0550,1117.6803,0.0000,10.448,78534.2
11471,130138.7353,129021.0550,1117.6803,0.0000,10.448,78541.2
11472,130138.7353,129021.0550,1117.6803,0.0000,10.448,78548.5
11473,130138.7353,129021.0550,1117.6803,0.0000,10.448,78554.8
11474,130138.7353,129021.0550,1117.6803,0.0000,10.448,78561.7
11475,130138.7353,129021.0550,1117.6803,0.0000,10.448,78568.9
11476,130138.7353,129021.0550,1117.6803,0.0000,10.448,78575.7
11477,130138.7353,129021.0550,1117.6803,0.0000,10.448,78583.2
11478,130138.7353,129021.0550,1117.6803,0.0000,10.448,78589.9
11479,130138.7353,129021.0550,1117.6803,0.0000,10.448,78597.2
11480,130138.7353,129021.0550,1117.6803,0.0000,10.448,78603.7
11481,130138.7353,129021.0550,1117.6803,0.0000,10.448,78610.9
11482,130138.7353,129021.0550,1117.6803,0.0000,10.448,78617.6
11483,130138.7353,129021.0550,1117.6803,0.0000,10.448,78624.4
11484,130138.7353,129021.0550,1117.6803,0.0000,10.448,78632.0
11485,130138.7353,129021.0550,1117.6803,0.0000,10.448,78639.2
11486,130138.7353,129021.0550,1117.6803,0.0000,10.448,78646.3
11487,130138.7353,129021.0550,1117.6803,0.0000,10.448,78653.2
11488,130138.7353,129021.0550,1117.6803,0.0000,10.448,78660.1
11489,130138.7353,129021.0550,1117.6803,0.0000,10.448,78665.8
11490,130138.7353,129021.0550,1117.6803,0.0000,10.448,78673.1
11491,130138.7353,129021.0550,1117.6803,0.0000,10.448,78680.1
11492,130138.7353,129021.0550,1117.6803,0.0000,10.448,78687.8
11493,130138.7353,129021.0550,1117.6803,0.0000,10.448,78694.8
11494,130138.7353,129021.0550,1117.6803,0.0000,10.448,78701.4
11495,130138.7353,129021.0550,1117.6803,0.0000,10.448,78708.5
11496,130138.7353,129021.0550,1117.6803,0.0000,10.448,78715.0
11497,130138.7353,129021.0550,1117.6803,0.0000,10.448,78721.7
11498,130138.7353,129021.0550,1117.6803,0.0000,10.448,78729.5
11499,130138.7353,129021.0550,1117.6803,0.0000,10.448,78737.0
11500,130138.7353,129021.0550,1117.6803,0.0000,10.448,78744.3
11501,130138.7353,129021.0550,1117.6803,0.0000,10.448,78751.5
11502,130138.7353,129021.0550,1117.6803,0.0000,10.448,78758.7
11503,130138.7353,129021.0550,1117.6803,0.0000,10.448,78764.9
11504,130138.7353,129021.0550,1117.6803,0.0000,10.448,78771.9
11505,130138.7353,129021.0550,1117.6803,0.0000,10.448,78778.4
11506,130138.7353,129021.0550,1117.6803,0.0000,10.448,78785.3
11507,130138.7353,129021.0550,1117.6803,0.0000,10.448,78792.4
11508,130138.7353,129021.0550,1117.6803,0.0000,10.448,78799.8
11509,130138.7353,129021.0550,1117.6803,0.0000,10.448,78806.5
11510,130138.7353,129021.0550,1117.6803,0.0000,10.448,78813.3
11511,130138.7353,129021.0550,1117.6803,0.0000,10.448,78820.4
11512,130138.7353,129021.0550,1117.6803,0.0000,10.448,78827.6
11513,130138.7353,129021.0550,1117.6803,0.0000,10.448,78834.6
11514,130138.7353,129021.0550,1117.6803,0.0000,10.448,78841.4
11515,130138.7353,129021.0550,1117.6803,0.0000,10.448,78848.7
11516,130138.7353,129021.0550,1117.6803,0.0000,10.448,78855.6
11517,130138.7353,129021.0550,1117.6803,0.0000,10.448,78862.5
11518,130138.7353,129021.0550,1117.6803,0.0000,10.448,78870.0
11519,130138.7353,129021.0550,1117.6803,0.0000,10.448,78877.0
11520,130138.7353,129021.0550,1117.6803,0.0000,10.448,78884.0
11521,130138.7353,129021.0550,1117.6803,0.0000,10.448,78891.3
11522,130138.7353,129021.0550,1117.6803,0.0000,10.448,78898.8
11523,130138.7353,129021.0550,1117.6803,0.0000,10.448,78905.8
11524,130138.7353,129021.0550,1117.6803,0.0000,10.448,78913.1
11525,130138.7353,129021.0550,1117.6803,0.0000,10.448,78920.3
11526,130138.7353,129021.0550,1117.6803,0.0185,10.5293,78927.7
11527,130138.7353,129021.0550,1117.6803,0.0000,10.5293,78933.4
11528,130138.7353,129021.0550,1117.6803,0.0000,10.5293,78939.7
11529,130138.7353,129021.0550,1117.6803,0.0000,10.5293,78946.6
11530,130138.7353,129021.0550,1117.6803,0.0000,10.5293,78953.4
11531,130138.7353,129021.0550,1117.6803,0.0000,10.5293,78959.5
11532,130138.7353,129021.0550,1117.6803,0.0000,10.5293,78966.3
11533,130138.7353,129021.0550,1117.6803,0.0000,10.5293,78973.5
11534,130138.7353,129021.0550,1117.6803,0.0000,10.5293,78980.1
11535,130138.7353,129021.0550,1117.6803,0.0185,10.5076,78987.3
11536,130138.7353,129021.0550,1117.6803,0.0185,10.5166,78994.9
11537,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79001.6
11538,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79008.2
11539,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79014.8
11540,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79022.1
11541,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79029.3
11542,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79036.5
11543,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79043.7
11544,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79051.3
11545,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79058.0
11546,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79064.6
11547,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79071.7
11548,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79078.1
11549,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79085.0
11550,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79092.0
11551,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79099.0
11552,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79106.3
11553,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79113.4
11554,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79120.5
11555,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79127.7
11556,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79133.8
11557,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79141.3
11558,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79148.7
11559,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79155.5
11560,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79162.2
11561,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79169.5
11562,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79176.5
11563,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79183.8
11564,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79191.2
11565,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79198.5
11566,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79205.8
11567,130138.7353,129021.0550,1117.6803,0.0000,10.5166,79212.8
11568,130138.7353,129021.0550,1117.6803,0.0185,10.519,79220.2
11569,130138.7353,129021.0550,1117.6803,0.0000,10.519,79227.0
11570,130138.7353,129021.0550,1117.6803,0.0000,10.519,79233.5
11571,130138.7353,129021.0550,1117.6803,0.0000,10.519,79240.4
11572,130138.7353,129021.0550,1117.6803,0.0000,10.519,79247.7
11573,130138.7353,129021.0550,1117.6803,0.0000,10.519,79254.7
11574,130138.7353,129021.0550,1117.6803,0.0000,10.519,79262.2
11575,130138.7353,129021.0550,1117.6803,0.0000,10.519,79268.8
11576,130138.7353,129021.0550,1117.6803,0.0000,10.519,79275.3
11577,130138.7353,129021.0550,1117.6803,0.0185,10.4969,79282.6
11578,130138.7353,129021.0550,1117.6803,0.0000,10.4969,79289.5
11579,130138.7353,129021.0550,1117.6803,0.0000,10.4969,79296.5
11580,130138.7353,129021.0550,1117.6803,0.0000,10.4969,79302.8
11581,130138.7353,129021.0550,1117.6803,0.0185,10.494,79310.5
11582,130138.7353,129021.0550,1117.6803,0.0000,10.494,79318.3
11583,130138.7353,129021.0550,1117.6803,0.0000,10.494,79326.0
11584,130138.7353,129021.0550,1117.6803,0.0000,10.494,79332.9
11585,130138.7353,129021.0550,1117.6803,0.0000,10.494,79339.5
11586,130138.7353,129021.0550,1117.6803,0.0000,10.494,79346.1
11587,130138.7353,129021.0550,1117.6803,0.0000,10.494,79353.4
11588,130138.7353,129021.0550,1117.6803,0.0185,10.5036,79359.8
11589,130138.7353,129021.0550,1117.6803,0.0000,10.5036,79366.5
11590,130138.7353,129021.0550,1117.6803,0.0000,10.5036,79373.5
11591,130138.7353,129021.0550,1117.6803,0.0000,10.5036,79379.7
11592,130138.7353,129021.0550,1117.6803,0.0185,10.5088,79387.0
11593,130138.7353,129021.0550,1117.6803,0.0000,10.5088,79394.4
11594,130138.7353,129021.0550,1117.6803,0.0000,10.5088,79401.7
11595,130138.7353,129021.0550,1117.6803,0.0000,10.5088,79409.5
11596,130138.7353,129021.0550,1117.6803,0.0000,10.5088,79416.1
11597,130138.7353,129021.0550,1117.6803,0.0000,10.5088,79422.7
11598,130138.7353,129021.0550,1117.6803,0.0000,10.5088,79429.1
11599,130138.7353,129021.0550,1117.6803,0.0000,10.5088,79436.2
11600,130138.7353,129021.0550,1117.6803,0.0000,10.5088,79442.9
11601,130138.7353,129021.0550,1117.6803,0.0000,10.5088,79449.9
11602,130138.7353,129021.0550,1117.6803,0.0000,10.5088,79457.3
11603,130138.7353,129021.0550,1117.6803,0.0000,10.5088,79463.2
11604,130138.7353,129021.0550,1117.6803,0.0185,10.524,79469.8
11605,130138.7353,129021.0550,1117.6803,0.0000,10.524,79477.2
11606,130138.7353,129021.0550,1117.6803,0.0000,10.524,79484.4
11607,130138.7353,129021.0550,1117.6803,0.0000,10.524,79490.8
11608,130138.7353,129021.0550,1117.6803,0.0000,10.524,79497.8
11609,130138.7353,129021.0550,1117.6803,0.0000,10.524,79504.3
11610,130138.7353,129021.0550,1117.6803,0.0000,10.524,79511.2
11611,130138.7353,129021.0550,1117.6803,0.0000,10.524,79518.2
11612,130138.7353,129021.0550,1117.6803,0.0000,10.524,79525.0
11613,130138.7353,129021.0550,1117.6803,0.0000,10.524,79532.0
11614,130138.7353,129021.0550,1117.6803,0.0000,10.524,79538.6
11615,130138.7353,129021.0550,1117.6803,0.0000,10.524,79545.8
11616,130138.7353,129021.0550,1117.6803,0.0000,10.524,79552.8
11617,130138.7353,129021.0550,1117.6803,0.0000,10.524,79559.4
11618,130138.7353,129021.0550,1117.6803,0.0000,10.524,79566.4
11619,130138.7353,129021.0550,1117.6803,0.0000,10.524,79573.2
11620,130138.7353,129021.0550,1117.6803,0.0000,10.524,79579.3
11621,130138.7353,129021.0550,1117.6803,0.0000,10.524,79586.1
11622,130138.7353,129021.0550,1117.6803,0.0000,10.524,79592.2
11623,130138.7353,129021.0550,1117.6803,0.0000,10.524,79599.7
11624,130138.7353,129021.0550,1117.6803,0.0000,10.524,79606.7
11625,130138.7353,129021.0550,1117.6803,0.0000,10.524,79613.8
11626,130138.7353,129021.0550,1117.6803,0.0000,10.524,79621.3
11627,130138.7353,129021.0550,1117.6803,0.0000,10.524,79627.4
11628,130138.7353,129021.0550,1117.6803,0.0000,10.524,79634.6
11629,130138.7353,129021.0550,1117.6803,0.0185,10.5269,79641.4
11630,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79648.2
11631,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79655.1
11632,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79662.1
11633,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79669.3
11634,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79675.6
11635,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79682.5
11636,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79689.7
11637,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79696.5
11638,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79704.3
11639,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79710.2
11640,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79716.7
11641,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79724.0
11642,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79731.4
11643,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79737.6
11644,130138.7353,129021.0550,1117.6803,0.0000,10.5269,79744.9
11645,130138.7353,129021.0550,1117.6803,0.0185,10.5546,79752.0
11646,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79758.8
11647,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79765.5
11648,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79772.3
11649,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79779.7
11650,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79787.0
11651,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79793.8
11652,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79801.1
11653,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79808.0
11654,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79814.9
11655,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79821.9
11656,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79828.8
11657,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79835.9
11658,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79843.2
11659,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79850.3
11660,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79856.2
11661,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79863.0
11662,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79869.2
11663,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79876.0
11664,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79883.6
11665,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79890.6
11666,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79898.1
11667,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79905.5
11668,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79912.4
11669,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79918.7
11670,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79926.3
11671,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79933.1
11672,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79940.1
11673,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79947.0
11674,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79953.7
11675,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79960.6
11676,130138.7353,129021.0550,1117.6803,0.0000,10.5546,79968.7
11677,130138.7353,129021.0550,1117.6803,0.0185,10.5882,79975.3
11678,130138.7353,129021.0550,1117.6803,0.0000,10.5882,79981.9
11679,130138.7353,129021.0550,1117.6803,0.0000,10.5882,79988.2
11680,130138.7353,129021.0550,1117.6803,0.0000,10.5882,79994.8
11681,130138.7353,129021.0550,1117.6803,0.0000,10.5882,80002.1
11682,130138.7353,129021.0550,1117.6803,0.0000,10.5882,80008.3
11683,130138.7353,129021.0550,1117.6803,0.0000,10.5882,80014.9
11684,130138.7353,129021.0550,1117.6803,0.0000,10.5882,80021.6
11685,130138.7353,129021.0550,1117.6803,0.0000,10.5882,80028.8
11686,130138.7353,129021.0550,1117.6803,0.0000,10.5882,80035.7
11687,130138.7353,129021.0550,1117.6803,0.0000,10.5882,80042.5
11688,130138.7353,129021.0550,1117.6803,0.0370,10.4053,80049.5
11689,130138.7353,129021.0550,1117.6803,0.0000,10.4053,80056.0
11690,130138.7353,129021.0550,1117.6803,0.0000,10.4053,80063.4
11691,130138.7353,129021.0550,1117.6803,0.0000,10.4053,80070.4
11692,130138.7353,129021.0550,1117.6803,0.0000,10.4053,80076.9
11693,130138.7353,129021.0550,1117.6803,0.0000,10.4053,80082.8
11694,130138.7353,129021.0550,1117.6803,0.0000,10.4053,80089.6
11695,130138.7353,129021.0550,1117.6803,0.0000,10.4053,80096.8
11696,130138.7353,129021.0550,1117.6803,0.0000,10.4053,80103.5
11697,130138.7353,129021.0550,1117.6803,0.0000,10.4053,80110.0
11698,130138.7353,129021.0550,1117.6803,0.0185,10.3977,80116.9
11699,130138.7353,129021.0550,1117.6803,0.0000,10.3977,80123.9
11700,130138.7353,129021.0550,1117.6803,0.0000,10.3977,80130.9
11701,130138.7353,129021.0550,1117.6803,0.0000,10.3977,80138.3
11702,130138.7353,129021.0550,1117.6803,0.0000,10.3977,80145.4
11703,130138.7353,129021.0550,1117.6803,0.0185,10.3955,80152.8
11704,130138.7353,129021.0550,1117.6803,0.0000,10.3955,80160.0
11705,130138.7353,129021.0550,1117.6803,0.0000,10.3955,80166.6
11706,130138.7353,129021.0550,1117.6803,0.0000,10.3955,80173.7
11707,130138.7353,129021.0550,1117.6803,0.0000,10.3955,80180.6
11708,130138.7353,129021.0550,1117.6803,0.0000,10.3955,80188.0
