sweep,best_lp,median_lp,best_minus_median,accept,pop_spread,elapsed_s
10809,130071.1479,129321.6009,749.5470,0.0000,5.54219,112859.9
10810,130071.1479,129321.6009,749.5470,0.0000,5.54219,112871.1
10811,130071.1479,129321.6009,749.5470,0.0185,5.54612,112881.8
10812,130071.1479,129321.6009,749.5470,0.0000,5.54612,112892.8
10813,130071.1479,129321.6009,749.5470,0.0000,5.54612,112903.9
10814,130071.1479,129322.4784,748.6695,0.0185,5.56494,112914.8
10815,130071.1479,129322.4784,748.6695,0.0000,5.56494,112925.6
10816,130071.1479,129322.4784,748.6695,0.0000,5.56494,112937.0
10817,130071.1479,129322.4784,748.6695,0.0000,5.56494,112947.9
10818,130071.1479,129322.4784,748.6695,0.0000,5.56494,112959.1
10819,130071.1479,129322.4784,748.6695,0.0185,5.56265,112970.0
10820,130071.1479,129322.4784,748.6695,0.0000,5.56265,112981.0
10821,130071.1479,129322.4784,748.6695,0.0000,5.56265,112992.5
10822,130071.1479,129322.4784,748.6695,0.0000,5.56265,113003.4
10823,130071.1479,129322.4784,748.6695,0.0000,5.56265,113014.5
10824,130071.1479,129322.4784,748.6695,0.0000,5.56265,113025.1
10825,130071.1479,129322.4784,748.6695,0.0000,5.56265,113036.2
10826,130071.1479,129322.4784,748.6695,0.0000,5.56265,113047.1
10827,130071.1479,129322.4784,748.6695,0.0000,5.56265,113057.9
10828,130071.1479,129322.4784,748.6695,0.0000,5.56265,113068.8
10829,130071.1479,129322.4784,748.6695,0.0000,5.56265,113080.0
10830,130071.1479,129322.4784,748.6695,0.0000,5.56265,113091.2
10831,130071.1479,129322.4784,748.6695,0.0000,5.56265,113102.5
10832,130071.1479,129322.4784,748.6695,0.0000,5.56265,113113.6
10833,130071.1479,129322.4784,748.6695,0.0000,5.56265,113124.7
10834,130071.1479,129322.4784,748.6695,0.0000,5.56265,113136.0
10835,130071.1479,129322.4784,748.6695,0.0000,5.56265,113147.0
10836,130071.1479,129322.4784,748.6695,0.0000,5.56265,113157.8
10837,130071.1479,129322.4784,748.6695,0.0000,5.56265,113169.4
10838,130071.1479,129322.4784,748.6695,0.0000,5.56265,113180.8
10839,130071.1479,129322.4784,748.6695,0.0000,5.56265,113192.1
10840,130071.1479,129322.4784,748.6695,0.0000,5.56265,113203.1
10841,130071.1479,129322.4784,748.6695,0.0000,5.56265,113214.1
10842,130071.1479,129322.4784,748.6695,0.0000,5.56265,113225.1
10843,130071.1479,129322.4784,748.6695,0.0000,5.56265,113236.0
10844,130071.1479,129322.4784,748.6695,0.0000,5.56265,113247.0
10845,130071.1479,129322.4784,748.6695,0.0000,5.56265,113258.4
10846,130071.1479,129322.4784,748.6695,0.0000,5.56265,113269.3
10847,130071.1479,129322.4784,748.6695,0.0000,5.56265,113280.0
10848,130071.1479,129322.4784,748.6695,0.0000,5.56265,113290.6
10849,130071.1479,129322.4784,748.6695,0.0000,5.56265,113301.4
10850,130071.1479,129322.4784,748.6695,0.0000,5.56265,113312.1
10851,130071.1479,129322.4784,748.6695,0.0000,5.56265,113323.4
10852,130071.1479,129322.4784,748.6695,0.0000,5.56265,113334.7
10853,130071.1479,129322.4784,748.6695,0.0000,5.56265,113345.6
10854,130071.1479,129322.4784,748.6695,0.0000,5.56265,113356.7
10855,130071.1479,129322.4784,748.6695,0.0000,5.56265,113367.5
10856,130071.1479,129322.4784,748.6695,0.0000,5.56265,113378.9
10857,130071.1479,129322.4784,748.6695,0.0000,5.56265,113389.9
10858,130071.1479,129322.4784,748.6695,0.0000,5.56265,113401.0
10859,130071.1479,129322.4784,748.6695,0.0000,5.56265,113411.9
10860,130071.1479,129322.4784,748.6695,0.0000,5.56265,113422.6
10861,130071.1479,129322.4784,748.6695,0.0000,5.56265,113433.6
10862,130071.1479,129322.4784,748.6695,0.0000,5.56265,113444.7
10863,130071.1479,129322.4784,748.6695,0.0000,5.56265,113455.8
10864,130071.1479,129322.4784,748.6695,0.0000,5.56265,113467.1
10865,130071.1479,129322.4784,748.6695,0.0000,5.56265,113478.2
10866,130071.1479,129322.4784,748.6695,0.0185,5.58416,113489.6
10867,130071.1479,129322.4784,748.6695,0.0000,5.58416,113500.6
10868,130071.1479,129322.4784,748.6695,0.0000,5.58416,113511.9
10869,130071.1479,129322.4784,748.6695,0.0000,5.58416,113522.9
10870,130071.1479,129322.4784,748.6695,0.0000,5.58416,113534.2
10871,130071.1479,129322.4784,748.6695,0.0000,5.58416,113545.6
10872,130071.1479,129322.4784,748.6695,0.0000,5.58416,113556.8
10873,130071.1479,129322.4784,748.6695,0.0000,5.58416,113567.7
10874,130071.1479,129322.4784,748.6695,0.0000,5.58416,113578.3
10875,130071.1479,129322.4784,748.6695,0.0000,5.58416,113589.0
10876,130071.1479,129322.4784,748.6695,0.0000,5.58416,113600.0
10877,130071.1479,129322.4784,748.6695,0.0000,5.58416,113611.0
10878,130071.1479,129322.4784,748.6695,0.0000,5.58416,113621.8
10879,130071.1479,129322.4784,748.6695,0.0000,5.58416,113632.4
10880,130071.1479,129322.4784,748.6695,0.0000,5.58416,113643.7
10881,130071.1479,129322.4784,748.6695,0.0000,5.58416,113654.7
10882,130071.1479,129322.4784,748.6695,0.0000,5.58416,113665.5
10883,130071.1479,129322.4784,748.6695,0.0000,5.58416,113676.1
10884,130071.1479,129322.4784,748.6695,0.0000,5.58416,113686.8
10885,130071.1479,129322.4784,748.6695,0.0000,5.58416,113697.0
10886,130071.1479,129322.4784,748.6695,0.0000,5.58416,113707.9
10887,130071.1479,129322.4784,748.6695,0.0000,5.58416,113718.3
10888,130071.1479,129322.4784,748.6695,0.0000,5.58416,113730.1
10889,130071.1479,129322.4784,748.6695,0.0000,5.58416,113740.7
10890,130071.1479,129322.4784,748.6695,0.0000,5.58416,113751.3
10891,130071.1479,129322.4784,748.6695,0.0000,5.58416,113762.0
10892,130071.1479,129322.4784,748.6695,0.0000,5.58416,113772.9
10893,130071.1479,129322.4784,748.6695,0.0000,5.58416,113783.5
10894,130071.1479,129322.4784,748.6695,0.0000,5.58416,113794.3
10895,130071.1479,129322.4784,748.6695,0.0000,5.58416,113804.8
10896,130071.1479,129322.4784,748.6695,0.0000,5.58416,113816.0
10897,130071.1479,129322.4784,748.6695,0.0000,5.58416,113826.6
10898,130071.1479,129322.4784,748.6695,0.0000,5.58416,113837.2
10899,130071.1479,129322.4784,748.6695,0.0000,5.58416,113848.1
10900,130071.1479,129322.4784,748.6695,0.0000,5.58416,113858.8
10901,130071.1479,129322.4784,748.6695,0.0000,5.58416,113869.8
10902,130071.1479,129322.4784,748.6695,0.0000,5.58416,113880.7
10903,130071.1479,129322.4784,748.6695,0.0000,5.58416,113891.5
10904,130071.1479,129322.4784,748.6695,0.0000,5.58416,113902.2
10905,130071.1479,129322.4784,748.6695,0.0000,5.58416,113913.2
10906,130071.1479,129322.4784,748.6695,0.0000,5.58416,113924.0
10907,130071.1479,129322.4784,748.6695,0.0000,5.58416,113935.0
10908,130071.1479,129322.4784,748.6695,0.0000,5.58416,113945.9
10909,130071.1479,129322.4784,748.6695,0.0000,5.58416,113956.8
10910,130071.1479,129322.4784,748.6695,0.0000,5.58416,113967.6
10911,130071.1479,129322.4784,748.6695,0.0000,5.58416,113978.4
10912,130071.1479,129322.4784,748.6695,0.0185,5.51195,113989.6
10913,130071.1479,129322.4784,748.6695,0.0000,5.51195,114000.0
10914,130071.1479,129322.4784,748.6695,0.0000,5.51195,114011.1
10915,130071.1479,129322.4784,748.6695,0.0000,5.51195,114021.9
10916,130071.1479,129322.4784,748.6695,0.0000,5.51195,114032.5
10917,130071.1479,129322.4784,748.6695,0.0000,5.51195,114043.5
10918,130071.1479,129322.4784,748.6695,0.0000,5.51195,114054.1
10919,130071.1479,129322.4784,748.6695,0.0000,5.51195,114064.8
10920,130071.1479,129322.4784,748.6695,0.0000,5.51195,114075.8
10921,130071.1479,129322.4784,748.6695,0.0000,5.51195,114086.9
10922,130071.1479,129322.4784,748.6695,0.0000,5.51195,114097.5
10923,130071.1479,129322.4784,748.6695,0.0000,5.51195,114108.0
10924,130071.1479,129322.4784,748.6695,0.0000,5.51195,114118.8
10925,130071.1479,129322.4784,748.6695,0.0000,5.51195,114129.3
10926,130071.1479,129322.4784,748.6695,0.0000,5.51195,114140.3
10927,130071.1479,129322.4784,748.6695,0.0000,5.51195,114151.0
10928,130071.1479,129322.4784,748.6695,0.0000,5.51195,114161.7
10929,130071.1479,129322.4784,748.6695,0.0000,5.51195,114173.0
10930,130071.1479,129322.4784,748.6695,0.0000,5.51195,114183.9
10931,130071.1479,129322.4784,748.6695,0.0000,5.51195,114195.0
10932,130071.1479,129322.4784,748.6695,0.0000,5.51195,114205.3
10933,130071.1479,129322.4784,748.6695,0.0000,5.51195,114216.5
10934,130071.1479,129322.4784,748.6695,0.0000,5.51195,114227.3
10935,130071.1479,129322.4784,748.6695,0.0000,5.51195,114237.8
10936,130071.1479,129322.4784,748.6695,0.0000,5.51195,114248.7
10937,130071.1479,129322.4784,748.6695,0.0000,5.51195,114259.6
10938,130071.1479,129322.4784,748.6695,0.0000,5.51195,114270.4
10939,130071.1479,129322.4784,748.6695,0.0000,5.51195,114281.5
10940,130071.1479,129322.4784,748.6695,0.0000,5.51195,114292.2
10941,130071.1479,129322.4784,748.6695,0.0000,5.51195,114302.8
10942,130071.1479,129322.4784,748.6695,0.0000,5.51195,114313.8
10943,130071.1479,129322.4784,748.6695,0.0000,5.51195,114325.0
10944,130071.1479,129322.4784,748.6695,0.0000,5.51195,114336.0
10945,130071.1479,129322.4784,748.6695,0.0000,5.51195,114346.8
10946,130071.1479,129322.4784,748.6695,0.0000,5.51195,114357.4
10947,130071.1479,129322.4784,748.6695,0.0000,5.51195,114368.5
10948,130071.1479,129322.4784,748.6695,0.0000,5.51195,114379.6
10949,130071.1479,129322.4784,748.6695,0.0000,5.51195,114390.3
10950,130071.1479,129322.4784,748.6695,0.0000,5.51195,114401.1
10951,130071.1479,129322.4784,748.6695,0.0000,5.51195,114412.2
10952,130071.1479,129322.4784,748.6695,0.0000,5.51195,114422.9
10953,130071.1479,129322.4784,748.6695,0.0000,5.51195,114433.8
10954,130071.1479,129322.4784,748.6695,0.0000,5.51195,114444.3
10955,130071.1479,129322.4784,748.6695,0.0000,5.51195,114455.0
10956,130071.1479,129322.4784,748.6695,0.0000,5.51195,114465.7
10957,130071.1479,129322.4784,748.6695,0.0000,5.51195,114476.7
10958,130071.1479,129322.4784,748.6695,0.0000,5.51195,114487.4
10959,130071.1479,129322.4784,748.6695,0.0000,5.51195,114498.2
10960,130071.1479,129322.4784,748.6695,0.0000,5.51195,114508.6
10961,130071.1479,129322.4784,748.6695,0.0000,5.51195,114519.5
10962,130071.1479,129322.4784,748.6695,0.0000,5.51195,114530.3
10963,130071.1479,129322.4784,748.6695,0.0000,5.51195,114541.3
10964,130071.1479,129322.4784,748.6695,0.0000,5.51195,114552.0
10965,130071.1479,129322.4784,748.6695,0.0000,5.51195,114562.9
10966,130071.1479,129322.4784,748.6695,0.0000,5.51195,114573.8
10967,130071.1479,129322.4784,748.6695,0.0000,5.51195,114586.2
10968,130071.1479,129322.4784,748.6695,0.0000,5.51195,114601.3
10969,130071.1479,129322.4784,748.6695,0.0000,5.51195,114615.8
10970,130071.1479,129322.4784,748.6695,0.0000,5.51195,114629.2
10971,130071.1479,129322.4784,748.6695,0.0000,5.51195,114643.1
10972,130071.1479,129322.4784,748.6695,0.0000,5.51195,114657.6
10973,130071.1479,129322.4784,748.6695,0.0000,5.51195,114671.9
10974,130071.1479,129322.4784,748.6695,0.0000,5.51195,114686.5
10975,130071.1479,129322.4784,748.6695,0.0000,5.51195,114700.3
10976,130071.1479,129322.4784,748.6695,0.0000,5.51195,114715.1
10977,130071.1479,129322.4784,748.6695,0.0000,5.51195,114730.6
10978,130071.1479,129322.4784,748.6695,0.0000,5.51195,114745.5
10979,130071.1479,129322.4784,748.6695,0.0000,5.51195,114760.2
10980,130071.1479,129322.4784,748.6695,0.0000,5.51195,114774.8
10981,130071.1479,129322.4784,748.6695,0.0000,5.51195,114789.2
10982,130071.1479,129322.4784,748.6695,0.0000,5.51195,114804.9
10983,130071.1479,129322.4784,748.6695,0.0000,5.51195,114819.7
10984,130071.1479,129322.4784,748.6695,0.0000,5.51195,114834.8
10985,130071.1479,129322.4784,748.6695,0.0000,5.51195,114847.7
10986,130071.1479,129322.4784,748.6695,0.0000,5.51195,114858.5
10987,130071.1479,129322.4784,748.6695,0.0000,5.51195,114869.3
10988,130071.1479,129322.4784,748.6695,0.0000,5.51195,114879.8
10989,130071.1479,129322.4784,748.6695,0.0000,5.51195,114890.6
10990,130071.1479,129322.4784,748.6695,0.0000,5.51195,114901.4
10991,130071.1479,129322.4784,748.6695,0.0185,5.50428,114912.5
10992,130071.1479,129322.4784,748.6695,0.0000,5.50428,114923.1
10993,130071.1479,129322.4784,748.6695,0.0000,5.50428,114934.3
10994,130071.1479,129322.4784,748.6695,0.0000,5.50428,114945.1
10995,130071.1479,129322.4784,748.6695,0.0000,5.50428,114955.7
10996,130071.1479,129322.4784,748.6695,0.0000,5.50428,114966.6
10997,130071.1479,129322.4784,748.6695,0.0000,5.50428,114977.4
10998,130071.1479,129322.4784,748.6695,0.0000,5.50428,114988.4
10999,130071.1479,129322.4784,748.6695,0.0000,5.50428,114999.6
11000,130071.1479,129322.4784,748.6695,0.0000,5.50428,115010.5
11001,130071.1479,129322.4784,748.6695,0.0000,5.50428,115021.5
11002,130071.1479,129322.4784,748.6695,0.0000,5.50428,115032.4
11003,130071.1479,129322.4784,748.6695,0.0000,5.50428,115043.1
11004,130071.1479,129322.4784,748.6695,0.0000,5.50428,115053.9
11005,130071.1479,129322.4784,748.6695,0.0000,5.50428,115064.5
11006,130071.1479,129322.4784,748.6695,0.0000,5.50428,115075.4
11007,130071.1479,129322.4784,748.6695,0.0000,5.50428,115086.3
11008,130071.1479,129322.4784,748.6695,0.0000,5.50428,115097.3
11009,130071.1479,129322.4784,748.6695,0.0000,5.50428,115108.9
11010,130071.1479,129322.4784,748.6695,0.0000,5.50428,115119.7
11011,130071.1479,129322.4784,748.6695,0.0000,5.50428,115130.6
11012,130071.1479,129322.4784,748.6695,0.0000,5.50428,115141.3
11013,130071.1479,129322.4784,748.6695,0.0000,5.50428,115152.0
11014,130071.1479,129322.4784,748.6695,0.0000,5.50428,115162.7
11015,130071.1479,129322.4784,748.6695,0.0000,5.50428,115173.5
11016,130071.1479,129322.4784,748.6695,0.0000,5.50428,115184.3
11017,130071.1479,129322.4784,748.6695,0.0000,5.50428,115195.4
11018,130071.1479,129322.4784,748.6695,0.0000,5.50428,115205.8
11019,130071.1479,129322.4784,748.6695,0.0000,5.50428,115216.7
11020,130071.1479,129322.4784,748.6695,0.0000,5.50428,115227.1
11021,130071.1479,129322.4784,748.6695,0.0000,5.50428,115237.9
11022,130071.1479,129322.4784,748.6695,0.0000,5.50428,115248.9
11023,130071.1479,129322.4784,748.6695,0.0000,5.50428,115259.6
11024,130071.1479,129322.4784,748.6695,0.0000,5.50428,115270.2
11025,130071.1479,129322.4784,748.6695,0.0000,5.50428,115281.0
11026,130071.1479,129322.4784,748.6695,0.0000,5.50428,115291.8
11027,130071.1479,129322.4784,748.6695,0.0000,5.50428,115302.7
11028,130071.1479,129322.4784,748.6695,0.0000,5.50428,115313.5
11029,130071.1479,129322.4784,748.6695,0.0000,5.50428,115324.3
11030,130071.1479,129322.4784,748.6695,0.0000,5.50428,115335.4
11031,130071.1479,129322.4784,748.6695,0.0000,5.50428,115346.3
11032,130071.1479,129322.4784,748.6695,0.0000,5.50428,115357.2
11033,130071.1479,129322.4784,748.6695,0.0000,5.50428,115368.1
11034,130071.1479,129322.4784,748.6695,0.0000,5.50428,115378.9
11035,130071.1479,129322.4784,748.6695,0.0000,5.50428,115389.7
11036,130071.1479,129322.4784,748.6695,0.0000,5.50428,115400.5
11037,130071.1479,129322.4784,748.6695,0.0000,5.50428,115411.1
11038,130071.1479,129322.4784,748.6695,0.0000,5.50428,115422.1
11039,130071.1479,129322.4784,748.6695,0.0000,5.50428,115433.5
11040,130071.1479,129322.4784,748.6695,0.0000,5.50428,115444.3
11041,130071.1479,129322.4784,748.6695,0.0000,5.50428,115455.2
11042,130071.1479,129322.4784,748.6695,0.0000,5.50428,115465.8
11043,130071.1479,129322.4784,748.6695,0.0000,5.50428,115476.6
11044,130071.1479,129322.4784,748.6695,0.0000,5.50428,115487.5
11045,130071.1479,129322.4784,748.6695,0.0000,5.50428,115498.2
11046,130071.1479,129322.4784,748.6695,0.0185,5.55247,115509.4
11047,130071.1479,129322.4784,748.6695,0.0000,5.55247,115520.1
11048,130071.1479,129322.4784,748.6695,0.0000,5.55247,115531.0
11049,130071.1479,129322.4784,748.6695,0.0000,5.55247,115541.9
11050,130071.1479,129322.4784,748.6695,0.0000,5.55247,115552.9
11051,130071.1479,129322.4784,748.6695,0.0000,5.55247,115563.8
11052,130071.1479,129325.1383,746.0096,0.0185,5.54031,115574.6
11053,130071.1479,129325.1383,746.0096,0.0000,5.54031,115585.5
11054,130071.1479,129325.1383,746.0096,0.0000,5.54031,115597.0
11055,130071.1479,129325.1383,746.0096,0.0000,5.54031,115608.2
11056,130071.1479,129325.1383,746.0096,0.0000,5.54031,115619.1
11057,130071.1479,129325.1383,746.0096,0.0000,5.54031,115630.1
11058,130071.1479,129325.1383,746.0096,0.0000,5.54031,115641.1
11059,130071.1479,129325.1383,746.0096,0.0000,5.54031,115651.7
11060,130071.1479,129325.1383,746.0096,0.0000,5.54031,115663.0
11061,130071.1479,129325.1383,746.0096,0.0185,5.51235,115673.7
11062,130071.1479,129325.1383,746.0096,0.0000,5.51235,115684.9
11063,130071.1479,129325.1383,746.0096,0.0000,5.51235,115695.5
11064,130071.1479,129325.1383,746.0096,0.0000,5.51235,115706.6
11065,130071.1479,129325.1383,746.0096,0.0000,5.51235,115717.7
11066,130071.1479,129325.1383,746.0096,0.0000,5.51235,115728.5
11067,130071.1479,129325.1383,746.0096,0.0000,5.51235,115740.0
11068,130071.1479,129325.1383,746.0096,0.0000,5.51235,115751.3
11069,130071.1479,129325.1383,746.0096,0.0000,5.51235,115762.2
11070,130071.1479,129325.1383,746.0096,0.0000,5.51235,115772.7
11071,130071.1479,129325.1383,746.0096,0.0000,5.51235,115783.3
11072,130071.1479,129325.1383,746.0096,0.0000,5.51235,115794.4
11073,130071.1479,129325.1383,746.0096,0.0000,5.51235,115805.5
11074,130071.1479,129325.1383,746.0096,0.0000,5.51235,115816.6
11075,130071.1479,129325.1383,746.0096,0.0000,5.51235,115827.5
11076,130071.1479,129325.1383,746.0096,0.0000,5.51235,115838.4
11077,130071.1479,129325.1383,746.0096,0.0000,5.51235,115848.9
11078,130071.1479,129325.1383,746.0096,0.0000,5.51235,115859.6
11079,130071.1479,129325.1383,746.0096,0.0185,5.49112,115870.1
11080,130071.1479,129325.1383,746.0096,0.0000,5.49112,115881.0
11081,130071.1479,129325.1383,746.0096,0.0000,5.49112,115891.7
11082,130071.1479,129325.1383,746.0096,0.0000,5.49112,115902.4
11083,130071.1479,129325.1383,746.0096,0.0000,5.49112,115913.8
11084,130071.1479,129325.1383,746.0096,0.0000,5.49112,115924.5
11085,130071.1479,129325.1383,746.0096,0.0000,5.49112,115935.4
11086,130071.1479,129325.1383,746.0096,0.0000,5.49112,115946.2
11087,130071.1479,129325.1383,746.0096,0.0000,5.49112,115957.3
11088,130071.1479,129325.1383,746.0096,0.0000,5.49112,115968.1
11089,130071.1479,129325.1383,746.0096,0.0000,5.49112,115978.8
11090,130071.1479,129325.1383,746.0096,0.0000,5.49112,115989.7
11091,130071.1479,129325.1383,746.0096,0.0000,5.49112,116000.5
11092,130071.1479,129325.1383,746.0096,0.0000,5.49112,116011.4
11093,130071.1479,129325.1383,746.0096,0.0000,5.49112,116022.4
11094,130071.1479,129325.1383,746.0096,0.0000,5.49112,116033.4
11095,130071.1479,129325.1383,746.0096,0.0000,5.49112,116044.7
11096,130071.1479,129325.1383,746.0096,0.0000,5.49112,116055.4
11097,130071.1479,129325.1383,746.0096,0.0000,5.49112,116066.5
11098,130071.1479,129325.1383,746.0096,0.0000,5.49112,116077.4
11099,130071.1479,129325.1383,746.0096,0.0185,5.49874,116088.0
11100,130071.1479,129325.1383,746.0096,0.0000,5.49874,116098.7
11101,130071.1479,129325.1383,746.0096,0.0000,5.49874,116109.2
11102,130071.1479,129325.1383,746.0096,0.0000,5.49874,116119.9
11103,130071.1479,129325.1383,746.0096,0.0000,5.49874,116130.6
11104,130071.1479,129325.1383,746.0096,0.0000,5.49874,116141.5
11105,130071.1479,129325.1383,746.0096,0.0000,5.49874,116152.4
11106,130071.1479,129325.1383,746.0096,0.0000,5.49874,116163.5
11107,130071.1479,129325.1383,746.0096,0.0000,5.49874,116174.4
11108,130071.1479,129325.1383,746.0096,0.0000,5.49874,116185.1
11109,130071.1479,129325.1383,746.0096,0.0000,5.49874,116196.1
11110,130071.1479,129325.1383,746.0096,0.0000,5.49874,116206.8
11111,130071.1479,129325.1383,746.0096,0.0000,5.49874,116217.3
11112,130071.1479,129325.1383,746.0096,0.0000,5.49874,116228.0
11113,130071.1479,129325.1383,746.0096,0.0000,5.49874,116238.9
11114,130071.1479,129325.1383,746.0096,0.0000,5.49874,116249.5
11115,130071.1479,129325.1383,746.0096,0.0000,5.49874,116260.4
11116,130071.1479,129325.1383,746.0096,0.0000,5.49874,116271.2
11117,130071.1479,129325.1383,746.0096,0.0000,5.49874,116282.3
11118,130071.1479,129325.1383,746.0096,0.0000,5.49874,116293.5
11119,130071.1479,129325.1383,746.0096,0.0000,5.49874,116304.3
11120,130071.1479,129325.1383,746.0096,0.0000,5.49874,116315.5
11121,130071.1479,129325.1383,746.0096,0.0000,5.49874,116326.2
11122,130071.1479,129325.1383,746.0096,0.0185,5.51695,116337.2
11123,130071.1479,129325.1383,746.0096,0.0000,5.51695,116348.0
11124,130071.1479,129325.1383,746.0096,0.0000,5.51695,116358.8
11125,130071.1479,129325.1383,746.0096,0.0000,5.51695,116369.4
11126,130071.1479,129325.1383,746.0096,0.0000,5.51695,116380.1
11127,130071.1479,129325.1383,746.0096,0.0000,5.51695,116390.8
11128,130071.1479,129325.1383,746.0096,0.0000,5.51695,116402.1
11129,130071.1479,129325.1383,746.0096,0.0000,5.51695,116413.3
11130,130071.1479,129325.1383,746.0096,0.0000,5.51695,116424.3
11131,130071.1479,129325.1383,746.0096,0.0000,5.51695,116435.5
11132,130071.1479,129325.1383,746.0096,0.0000,5.51695,116446.6
11133,130071.1479,129325.1383,746.0096,0.0000,5.51695,116457.4
11134,130071.1479,129325.1383,746.0096,0.0185,5.52977,116468.6
11135,130071.1479,129325.1383,746.0096,0.0000,5.52977,116479.7
11136,130071.1479,129325.1383,746.0096,0.0000,5.52977,116490.7
11137,130071.1479,129325.1383,746.0096,0.0000,5.52977,116502.1
11138,130071.1479,129325.1383,746.0096,0.0000,5.52977,116512.9
11139,130071.1479,129325.1383,746.0096,0.0000,5.52977,116523.5
11140,130071.1479,129325.1383,746.0096,0.0000,5.52977,116534.1
11141,130071.1479,129325.1383,746.0096,0.0000,5.52977,116544.7
11142,130071.1479,129325.1383,746.0096,0.0185,5.53882,116555.6
11143,130071.1479,129325.1383,746.0096,0.0000,5.53882,116566.2
11144,130071.1479,129325.1383,746.0096,0.0000,5.53882,116577.0
11145,130071.1479,129325.1383,746.0096,0.0000,5.53882,116587.8
11146,130071.1479,129325.1383,746.0096,0.0000,5.53882,116599.0
11147,130071.1479,129325.1383,746.0096,0.0000,5.53882,116609.9
11148,130071.1479,129325.1383,746.0096,0.0000,5.53882,116620.7
11149,130071.1479,129325.1383,746.0096,0.0000,5.53882,116631.3
11150,130071.1479,129325.1383,746.0096,0.0000,5.53882,116642.3
11151,130071.1479,129325.1383,746.0096,0.0000,5.53882,116653.0
11152,130071.1479,129325.1383,746.0096,0.0000,5.53882,116664.4
11153,130071.1479,129325.1383,746.0096,0.0000,5.53882,116675.1
11154,130071.1479,129325.1383,746.0096,0.0000,5.53882,116685.7
11155,130071.1479,129325.1383,746.0096,0.0000,5.53882,116696.2
11156,130071.1479,129325.1383,746.0096,0.0000,5.53882,116707.1
11157,130071.1479,129325.1383,746.0096,0.0000,5.53882,116717.8
11158,130071.1479,129325.1383,746.0096,0.0000,5.53882,116728.7
11159,130071.1479,129325.1383,746.0096,0.0000,5.53882,116739.2
11160,130071.1479,129325.1383,746.0096,0.0000,5.53882,116750.0
11161,130071.1479,129325.1383,746.0096,0.0000,5.53882,116761.1
11162,130071.1479,129325.1383,746.0096,0.0000,5.53882,116771.9
11163,130071.1479,129325.1383,746.0096,0.0000,5.53882,116782.9
11164,130071.1479,129325.1383,746.0096,0.0000,5.53882,116793.5
11165,130071.1479,129325.1383,746.0096,0.0000,5.53882,116804.2
11166,130071.1479,129325.1383,746.0096,0.0000,5.53882,116814.9
11167,130071.1479,129325.1383,746.0096,0.0000,5.53882,116825.5
11168,130071.1479,129325.1383,746.0096,0.0000,5.53882,116836.7
11169,130071.1479,129325.1383,746.0096,0.0000,5.53882,116847.9
11170,130071.1479,129325.1383,746.0096,0.0000,5.53882,116858.5
11171,130071.1479,129325.1383,746.0096,0.0000,5.53882,116869.5
11172,130071.1479,129325.1383,746.0096,0.0000,5.53882,116880.4
11173,130071.1479,129325.1383,746.0096,0.0000,5.53882,116891.3
11174,130071.1479,129325.1383,746.0096,0.0000,5.53882,116901.8
11175,130071.1479,129325.1383,746.0096,0.0000,5.53882,116913.0
11176,130071.1479,129325.1383,746.0096,0.0000,5.53882,116923.6
11177,130071.1479,129325.1383,746.0096,0.0000,5.53882,116934.5
11178,130071.1479,129325.1383,746.0096,0.0000,5.53882,116945.4
11179,130071.1479,129325.1383,746.0096,0.0000,5.53882,116956.6
11180,130071.1479,129325.1383,746.0096,0.0000,5.53882,116967.4
11181,130071.1479,129325.1383,746.0096,0.0000,5.53882,116978.0
11182,130071.1479,129325.1383,746.0096,0.0000,5.53882,116988.5
11183,130071.1479,129325.1383,746.0096,0.0000,5.53882,116999.3
11184,130071.1479,129325.1383,746.0096,0.0000,5.53882,117010.0
11185,130071.1479,129325.1383,746.0096,0.0000,5.53882,117020.8
11186,130071.1479,129325.1383,746.0096,0.0000,5.53882,117031.3
11187,130071.1479,129325.1383,746.0096,0.0000,5.53882,117041.5
11188,130071.1479,129325.1383,746.0096,0.0000,5.53882,117052.3
11189,130071.1479,129325.1383,746.0096,0.0000,5.53882,117063.3
11190,130071.1479,129325.1383,746.0096,0.0000,5.53882,117074.0
11191,130071.1479,129325.1383,746.0096,0.0185,5.55761,117084.9
11192,130071.1479,129325.1383,746.0096,0.0000,5.55761,117095.5
11193,130071.1479,129325.1383,746.0096,0.0000,5.55761,117106.1
11194,130071.1479,129325.1383,746.0096,0.0000,5.55761,117116.8
11195,130071.1479,129325.1383,746.0096,0.0000,5.55761,117127.6
11196,130071.1479,129325.1383,746.0096,0.0000,5.55761,117138.5
11197,130071.1479,129325.1383,746.0096,0.0000,5.55761,117149.7
11198,130071.1479,129325.1383,746.0096,0.0000,5.55761,117160.4
11199,130071.1479,129325.1383,746.0096,0.0000,5.55761,117171.8
11200,130071.1479,129325.1383,746.0096,0.0000,5.55761,117182.1
11201,130071.1479,129325.1383,746.0096,0.0000,5.55761,117193.0
11202,130071.1479,129325.1383,746.0096,0.0000,5.55761,117203.4
11203,130071.1479,129325.1383,746.0096,0.0000,5.55761,117214.6
11204,130071.1479,129325.1383,746.0096,0.0185,5.55297,117225.2
11205,130071.1479,129325.1383,746.0096,0.0000,5.55297,117236.0
11206,130071.1479,129325.1383,746.0096,0.0000,5.55297,117246.8
