# time flux_white_norm err_white_norm
2.45978243364284e+06 9.99435534495677e-01 1.61997236643767e-04
2.45978243372199e+06 9.99828870403638e-01 1.61998141539251e-04
2.45978243380114e+06 1.00013478828747e+00 1.62059652361536e-04
2.45978243388028e+06 1.00009862778110e+00 1.61980727818840e-04
2.45978243395943e+06 9.99765408714971e-01 1.62017861639614e-04
2.45978243403858e+06 9.99800032399814e-01 1.61992303859848e-04
2.45978243411773e+06 1.00006689693677e+00 1.62022441293587e-04
2.45978243419688e+06 1.00044956549536e+00 1.62111275545364e-04
2.45978243427603e+06 1.00033828153702e+00 1.62000337566096e-04
2.45978243435518e+06 9.99627185179400e-01 1.61992083153633e-04
2.45978243443433e+06 9.99836102504911e-01 1.62022386117034e-04
2.45978243451348e+06 9.99808439717543e-01 1.62023015129748e-04
2.45978243459263e+06 9.99328770600641e-01 1.61972749289147e-04
2.45978243467177e+06 1.00017094879383e+00 1.62034833947593e-04
2.45978243475092e+06 9.99893868913825e-01 1.61993164614089e-04
2.45978243483007e+06 9.99821819104897e-01 1.62020521149512e-04
2.45978243490922e+06 1.00002097309369e+00 1.62030486035146e-04
2.45978243498837e+06 9.99572582814792e-01 1.61990924446001e-04
2.45978243506752e+06 1.00021614942678e+00 1.62003350205939e-04
2.45978243514667e+06 9.99628269994590e-01 1.61992215577362e-04
2.45978243522582e+06 9.99994214318982e-01 1.62040351602983e-04
2.45978243530497e+06 1.00005170952410e+00 1.62008647155113e-04
2.45978243538412e+06 1.00001500661014e+00 1.62019616254028e-04
2.45978243546326e+06 9.99671753003492e-01 1.62001937686159e-04
2.45978243554241e+06 1.00022564155970e+00 1.61990880304758e-04
2.45978243562156e+06 1.00029036886609e+00 1.62047690084651e-04
2.45978243570071e+06 1.00056437510306e+00 1.62047436272503e-04
2.45978243577986e+06 1.00050525267515e+00 1.62045074715997e-04
2.45978243585901e+06 9.99787647426384e-01 1.61975960564583e-04
2.45978243593816e+06 9.99773454427637e-01 1.61991763129620e-04
2.45978243601731e+06 1.00037534605605e+00 1.62044224997066e-04
2.45978243609646e+06 9.99824892747938e-01 1.62033719381204e-04
2.45978243617561e+06 9.99518251653982e-01 1.62015455941864e-04
2.45978243625475e+06 1.00014066436975e+00 1.62040461956091e-04
2.45978243633390e+06 1.00036856596110e+00 1.62077628882797e-04
2.45978243641305e+06 1.00062512475375e+00 1.62045361634077e-04
2.45978243649220e+06 9.99669131366780e-01 1.61965333560303e-04
2.45978243657135e+06 1.00022482794831e+00 1.62071305649720e-04
2.45978243665050e+06 1.00025990363948e+00 1.62032251684871e-04
2.45978243672965e+06 9.99560197841362e-01 1.61981445114041e-04
2.45978243680880e+06 9.99856533191006e-01 1.62027098194736e-04
2.45978243688795e+06 9.99760888651676e-01 1.62025498074673e-04
2.45978243696710e+06 1.00005867042157e+00 1.62046796224478e-04
2.45978243704624e+06 1.00022916720907e+00 1.62046707941992e-04
2.45978243712539e+06 9.99617873849011e-01 1.61975132916275e-04
2.45978243720454e+06 9.99738378736465e-01 1.61997358032185e-04
2.45978243728369e+06 9.99462926079246e-01 1.61994764734152e-04
2.45978243736284e+06 9.99634326879406e-01 1.62037206539411e-04
2.45978243744199e+06 9.99771375198521e-01 1.62013381303437e-04
2.45978243752114e+06 9.99786833814991e-01 1.61996960760997e-04
2.45978243760029e+06 9.99313221582904e-01 1.62012222595805e-04
2.45978243767944e+06 1.00004086137219e+00 1.62020609431998e-04
2.45978243775859e+06 1.00028376957368e+00 1.62022375081723e-04
2.45978243783773e+06 1.00030908192814e+00 1.62044368456107e-04
2.45978243791688e+06 1.00019653235208e+00 1.62051883502748e-04
2.45978243799603e+06 9.99452439532401e-01 1.62037780375571e-04
2.45978243807518e+06 1.00015811181407e+00 1.62075079726006e-04
2.45978243815433e+06 1.00027156540278e+00 1.61997987044900e-04
2.45978243823348e+06 9.99554773765408e-01 1.61978189697361e-04
2.45978243831263e+06 1.00021307578374e+00 1.62021359833131e-04
2.45978243839178e+06 9.99458315614685e-01 1.62006715975726e-04
2.45978243847093e+06 9.99916288427770e-01 1.62005800044932e-04
2.45978243855008e+06 1.00026587012303e+00 1.62024460755460e-04
2.45978243862923e+06 1.00006780094943e+00 1.62024339367042e-04
2.45978243870837e+06 9.99587679826198e-01 1.62024924238513e-04
2.45978243878752e+06 9.99614438600907e-01 1.62134913181054e-04
2.45978243886667e+06 1.00057205921066e+00 1.62110315473326e-04
2.45978243894582e+06 9.99948742482231e-01 1.61975320516558e-04
2.45978243902497e+06 1.00011345358871e+00 1.62065368652520e-04
2.45978243910412e+06 1.00039161828391e+00 1.62064287192064e-04
2.45978243918327e+06 1.00043284126116e+00 1.62031997872723e-04
2.45978243926242e+06 9.99864578903671e-01 1.61997313890942e-04
2.45978243934157e+06 1.00035889302565e+00 1.62042646947625e-04
2.45978243942072e+06 1.00014066436975e+00 1.62056816286666e-04
2.45978243949986e+06 9.99953172144260e-01 1.62039590166539e-04
2.45978243957901e+06 1.00047921711057e+00 1.62014815893839e-04
2.45978243965816e+06 1.00072040768801e+00 1.62089856007140e-04
2.45978243973731e+06 9.99555768179333e-01 1.61999145752532e-04
2.45978243981646e+06 9.99928944604997e-01 1.61997203537834e-04
2.45978243989561e+06 9.99971342798707e-01 1.62034900159458e-04
2.45978243997476e+06 1.00014843887862e+00 1.62080586346085e-04
2.45978244005391e+06 9.99640112560424e-01 1.61992734236969e-04
2.45978244013306e+06 1.00011625602796e+00 1.62054576118578e-04
2.45978244021221e+06 1.00005134791904e+00 1.62017177450346e-04
2.45978244029135e+06 9.99850114701126e-01 1.61961084965652e-04
2.45978244037050e+06 9.99664792106017e-01 1.61976126094245e-04
2.45978244044965e+06 9.99341065172804e-01 1.61971436087164e-04
2.45978244052880e+06 9.99769115166874e-01 1.62016239448929e-04
2.45978244060795e+06 1.00020439726222e+00 1.62037162398167e-04
2.45978244068710e+06 9.99690827670598e-01 1.61999929259597e-04
2.45978244076625e+06 1.00025438916226e+00 1.62050128888334e-04
2.45978244084540e+06 9.99795060330189e-01 1.62036985833195e-04
2.45978244092455e+06 1.00014030276469e+00 1.62019892136797e-04
2.45978244100370e+06 1.00000352564937e+00 1.62053660187783e-04
2.45978244108284e+06 1.00003715492029e+00 1.61976556471366e-04
2.45978244116199e+06 9.99664340099687e-01 1.62057290805030e-04
2.45978244124114e+06 1.00029615454711e+00 1.62089535983128e-04
2.45978244132029e+06 1.00023630890908e+00 1.62029404574689e-04
2.45978244139944e+06 9.99883291965714e-01 1.62050592371386e-04
2.45978244147859e+06 9.99967726748071e-01 1.62046906577586e-04
2.45978244155774e+06 9.99943408807542e-01 1.62003901971478e-04
2.45978244163689e+06 1.00035699459907e+00 1.62017784392438e-04
2.45978244171604e+06 1.00048626840931e+00 1.62074384501427e-04
2.45978244179519e+06 1.00032734298385e+00 1.62003758512437e-04
2.45978244187434e+06 9.99358060610794e-01 1.62008636119802e-04
2.45978244195348e+06 9.99721021693411e-01 1.61962486450122e-04
2.45978244203263e+06 1.00011273037859e+00 1.62011152170660e-04
2.45978244211178e+06 9.99916559631568e-01 1.62035153971606e-04
2.45978244219093e+06 1.00050525267515e+00 1.62068204727391e-04
2.45978244227008e+06 1.00033168224461e+00 1.62060601398263e-04
2.45978244234923e+06 9.99848668280872e-01 1.61975342587180e-04
2.45978244242838e+06 9.99873167023932e-01 1.62030320505484e-04
2.45978244250753e+06 9.99885913602425e-01 1.62013789609936e-04
2.45978244258668e+06 9.99961941067053e-01 1.62019119665043e-04
2.45978244266583e+06 1.00007403863678e+00 1.62021161197537e-04
2.45978244274497e+06 1.00044622064852e+00 1.62029360433446e-04
2.45978244282412e+06 9.99714060795936e-01 1.62008150566128e-04
2.45978244290327e+06 1.00028774722938e+00 1.62026281581739e-04
2.45978244298242e+06 1.00008027632413e+00 1.62040561273888e-04
2.45978244306157e+06 1.00002540275572e+00 1.62014540011069e-04
2.45978244314072e+06 9.99559565032501e-01 1.61982990057550e-04
2.45978244321987e+06 9.99713608789607e-01 1.62001540414971e-04
2.45978244329902e+06 9.99685584397175e-01 1.62032119261141e-04
2.45978244337817e+06 9.99836464109974e-01 1.61957708160554e-04
2.45978244345732e+06 9.99519336469172e-01 1.61981787208675e-04
2.45978244353646e+06 1.00027111339646e+00 1.62039457742810e-04
2.45978244361561e+06 1.00040318964595e+00 1.62010545228567e-04
2.45978244369476e+06 9.99746062844067e-01 1.62043882902432e-04
2.45978244377391e+06 9.99984270179732e-01 1.62012774361344e-04
2.45978244385306e+06 1.00027617586735e+00 1.62015742859944e-04
2.45978244393221e+06 1.00013252825582e+00 1.62002588769495e-04
2.45978244401136e+06 1.00016534391534e+00 1.61991189293459e-04
2.45978244409051e+06 1.00010676389504e+00 1.62034911194768e-04
2.45978244416966e+06 1.00015576138116e+00 1.62031015730063e-04
2.45978244424881e+06 9.99876873475835e-01 1.62006031786458e-04
2.45978244432795e+06 9.99898750582184e-01 1.62027914807734e-04
2.45978244440710e+06 1.00063145284236e+00 1.62040484026712e-04
2.45978244448625e+06 1.00018351456979e+00 1.62036621667939e-04
2.45978244456540e+06 9.99918006051822e-01 1.62033575922164e-04
2.45978244464455e+06 1.00021660143311e+00 1.62036323714548e-04
2.45978244472370e+06 9.99884828787235e-01 1.62020697714484e-04
2.45978244480285e+06 9.99884919188500e-01 1.62018843782273e-04
2.45978244488200e+06 9.99951454520208e-01 1.62005755903689e-04
2.45978244496115e+06 9.99844690625172e-01 1.61973301054686e-04
2.45978244504030e+06 9.99726355368100e-01 1.62012012924901e-04
2.45978244511945e+06 1.00010811991402e+00 1.62050724795116e-04
2.45978244519859e+06 1.00013325146595e+00 1.62005667621202e-04
2.45978244527774e+06 9.99879133507482e-01 1.62022319905169e-04
2.45978244535689e+06 1.00008136113932e+00 1.62054774754172e-04
2.45978244543604e+06 1.00030013220281e+00 1.62041587557790e-04
2.45978244551519e+06 9.99664520902219e-01 1.61985958556150e-04
2.45978244559434e+06 1.00038818303580e+00 1.62076459139854e-04
2.45978244567349e+06 1.00039460152568e+00 1.62013535797788e-04
2.45978244575264e+06 9.99697246160477e-01 1.61991101010973e-04
2.45978244583179e+06 1.00013930835076e+00 1.62004873078826e-04
2.45978244591094e+06 9.99897123359398e-01 1.62031236436279e-04
2.45978244599008e+06 9.99889529653062e-01 1.62013668221518e-04
2.45978244606923e+06 1.00005930323044e+00 1.62019097594421e-04
2.45978244614838e+06 1.00015097011406e+00 1.62016250484240e-04
2.45978244622753e+06 9.99656113584490e-01 1.61988364253900e-04
2.45978244630668e+06 9.99923882134106e-01 1.62007665012453e-04
2.45978244638583e+06 9.99894953729016e-01 1.62010247275176e-04
2.45978244646498e+06 1.00006020724309e+00 1.62005921433350e-04
2.45978244654413e+06 1.00004908788739e+00 1.62039402566256e-04
2.45978244662328e+06 1.00032345572942e+00 1.62067001878516e-04
2.45978244670243e+06 9.99805818080832e-01 1.61996287607040e-04
2.45978244678157e+06 1.00011969127606e+00 1.62028278972990e-04
2.45978244686072e+06 1.00024887468504e+00 1.62040406779537e-04
2.45978244693987e+06 9.99476034262803e-01 1.61964274170468e-04
2.45978244701902e+06 1.00028865124204e+00 1.62016614649496e-04
2.45978244709817e+06 9.99660000838924e-01 1.61961570519327e-04
2.45978244717732e+06 9.99932289451836e-01 1.62019969383973e-04
2.45978244725647e+06 9.99936086305004e-01 1.62018645146679e-04
2.45978244733562e+06 9.99948109673369e-01 1.62025100803485e-04
2.45978244741477e+06 9.99995660739237e-01 1.62012531584507e-04
2.45978244749392e+06 9.99705472675675e-01 1.62033862840244e-04
2.45978244757306e+06 1.00036377469401e+00 1.62030508105767e-04
2.45978244765221e+06 1.00044260459788e+00 1.62041841369938e-04
2.45978244773136e+06 1.00002657797218e+00 1.62021348797820e-04
2.45978244781051e+06 9.99854544363156e-01 1.62054256094565e-04
2.45978244788966e+06 9.99772369612446e-01 1.61992016941768e-04
2.45978244796881e+06 9.99652949540183e-01 1.61947864663338e-04
2.45978244804796e+06 9.99922164510054e-01 1.61985903379596e-04
2.45978244812711e+06 9.99811513360584e-01 1.61973521760901e-04
2.45978244820626e+06 9.99509301928657e-01 1.61978498686063e-04
2.45978244828541e+06 9.99722287311134e-01 1.61961669837124e-04
2.45978244836455e+06 9.99633061261683e-01 1.62019859030865e-04
2.45978244844370e+06 1.00022970961667e+00 1.62022198516750e-04
2.45978244852285e+06 1.00020304124323e+00 1.62057997064919e-04
2.45978244860200e+06 1.00035148012185e+00 1.62037625881220e-04
2.45978244868115e+06 9.99263229682858e-01 1.61972352017959e-04
2.45978244876030e+06 9.99642462993338e-01 1.62016195307686e-04
2.45978244883945e+06 9.99966370729083e-01 1.62001441097174e-04
2.45978244891860e+06 9.99955070570844e-01 1.62052302844557e-04
2.45978244899775e+06 1.00030736430408e+00 1.62065357617210e-04
2.45978244907690e+06 9.99987343822773e-01 1.61965918431774e-04
2.45978244915604e+06 9.99733045061777e-01 1.62017453333115e-04
2.45978244923519e+06 1.00032164770410e+00 1.62101829319336e-04
2.45978244931434e+06 1.00005170952410e+00 1.62034988441944e-04
2.45978244939349e+06 9.99828147193511e-01 1.61996497277944e-04
2.45978244947264e+06 9.99200310401787e-01 1.61961747084299e-04
2.45978244955179e+06 9.99628269994590e-01 1.61965399772167e-04
2.45978244963094e+06 9.99562819478074e-01 1.61974150773616e-04
2.45978244971009e+06 9.99501889024852e-01 1.61980187088612e-04
2.45978244978924e+06 9.99662532074369e-01 1.62001992862713e-04
2.45978244986839e+06 1.00061246857652e+00 1.62063260908161e-04
2.45978244994754e+06 9.99737565125072e-01 1.61992292824537e-04
2.45978245002668e+06 9.99571678802133e-01 1.61984689495410e-04
2.45978245010583e+06 1.00007006098108e+00 1.61987349005308e-04
2.45978245018498e+06 9.99836735313772e-01 1.61973587972766e-04
2.45978245026413e+06 9.99623749931295e-01 1.62014573117002e-04
2.45978245034328e+06 1.00000442966203e+00 1.62024935273824e-04
2.45978245042243e+06 9.98942395590154e-01 1.62023533789355e-04
2.45978245050158e+06 9.99615523416097e-01 1.62024924238513e-04
2.45978245058073e+06 9.99979930918969e-01 1.61976788212892e-04
2.45978245065988e+06 9.99909056326498e-01 1.61974625291979e-04
2.45978245073903e+06 1.00015015650267e+00 1.62046575518263e-04
2.45978245081817e+06 9.99870274183423e-01 1.61973433478415e-04
2.45978245089732e+06 9.99862861279619e-01 1.61994996475678e-04
2.45978245097647e+06 9.99618777861670e-01 1.61921401988089e-04
2.45978245105562e+06 9.99628269994590e-01 1.62013778574625e-04
2.45978245113477e+06 9.99741723583304e-01 1.62015544224350e-04
2.45978245121392e+06 9.99998011172150e-01 1.62053980211796e-04
2.45978245129307e+06 1.00009672935452e+00 1.62024869061959e-04
2.45978245137222e+06 9.99736570711147e-01 1.62035540207483e-04
2.45978245145137e+06 9.99091105672571e-01 1.61947511533394e-04
2.45978245153052e+06 9.99733949074436e-01 1.61994897157881e-04
2.45978245160966e+06 9.99896852155600e-01 1.61999311282193e-04
2.45978245168881e+06 9.99946572851849e-01 1.62036908586020e-04
2.45978245176796e+06 9.99547360861604e-01 1.62048881898215e-04
2.45978245184711e+06 9.99973964435419e-01 1.61968357235456e-04
2.45978245192626e+06 9.99606573690773e-01 1.61986168227055e-04
2.45978245200541e+06 9.99512646775495e-01 1.61964009323009e-04
2.45978245208456e+06 9.99668769761717e-01 1.62043353207515e-04
2.45978245216371e+06 9.99300655806943e-01 1.61928784611000e-04
2.45978245224286e+06 9.99974416441748e-01 1.62005281385325e-04
2.45978245232201e+06 9.99537597524886e-01 1.61997479420604e-04
2.45978245240116e+06 9.99559565032501e-01 1.61987161405025e-04
2.45978245248030e+06 1.00017284722041e+00 1.62018689287922e-04
2.45978245255945e+06 9.99261331256274e-01 1.61983839776480e-04
2.45978245263860e+06 9.99839808956813e-01 1.61998351210155e-04
2.45978245271775e+06 9.99330488224693e-01 1.61997898762413e-04
2.45978245279690e+06 9.98935705896477e-01 1.61922759331315e-04
2.45978245287605e+06 9.99597352761650e-01 1.62002522557630e-04
2.45978245295520e+06 1.00003344846839e+00 1.62012542619818e-04
2.45978245303435e+06 9.99682149149071e-01 1.62002169427685e-04
2.45978245311350e+06 1.00000171762405e+00 1.62042657982936e-04
2.45978245319265e+06 9.99818293455527e-01 1.62014010316152e-04
2.45978245327179e+06 1.00004908788739e+00 1.62011902571793e-04
2.45978245335094e+06 1.00018568420017e+00 1.62031898554926e-04
2.45978245343009e+06 1.00001789945065e+00 1.62007267741265e-04
2.45978245350924e+06 9.99392684295637e-01 1.61978079344253e-04
2.45978245358839e+06 1.00009889898490e+00 1.61997523561847e-04
2.45978245366754e+06 9.99665334513612e-01 1.62027947913666e-04
2.45978245374669e+06 1.00019879238373e+00 1.62033068297868e-04
2.45978245382584e+06 1.00000524327342e+00 1.61996100006756e-04
2.45978245390499e+06 1.00030429066104e+00 1.62047645943408e-04
2.45978245398414e+06 9.99909689135359e-01 1.62036411997034e-04
2.45978245406328e+06 1.00015657499255e+00 1.61988982231303e-04
2.45978245414243e+06 1.00041186816747e+00 1.62051265525344e-04
2.45978245422158e+06 9.99499086585609e-01 1.61969549049020e-04
2.45978245430073e+06 9.99958144213885e-01 1.62011461159362e-04
2.45978245437988e+06 9.99865030910001e-01 1.62028345184855e-04
2.45978245445903e+06 1.00046927297132e+00 1.62060468974534e-04
2.45978245453818e+06 9.99603771251530e-01 1.62026082946145e-04
2.45978245461733e+06 1.00056211507141e+00 1.62063492649688e-04
2.45978245469648e+06 1.00015277813938e+00 1.62010843181958e-04
2.45978245477563e+06 1.00049946699414e+00 1.62068237833323e-04
2.45978245485477e+06 9.99850024299860e-01 1.62002014933334e-04
2.45978245493392e+06 9.99065070107990e-01 1.61978840780697e-04
2.45978245501307e+06 9.99798224374496e-01 1.62054476800781e-04
2.45978245509222e+06 1.00000388725443e+00 1.62032417214532e-04
2.45978245517137e+06 9.99673018621214e-01 1.61995459958731e-04
2.45978245525052e+06 1.00017510725206e+00 1.62028036196153e-04
2.45978245532967e+06 9.99634507681938e-01 1.61996397960147e-04
2.45978245540882e+06 1.00005369835195e+00 1.62033134509733e-04
2.45978245548797e+06 1.00000849771900e+00 1.62043309066272e-04
2.45978245556712e+06 9.99764504702312e-01 1.62023776566192e-04
2.45978245564626e+06 9.99438608138717e-01 1.61997733232752e-04
2.45978245572541e+06 9.99433997674156e-01 1.61978719392278e-04
2.45978245580456e+06 9.99880308723939e-01 1.62023070306302e-04
2.45978245588371e+06 9.99325425753802e-01 1.61956041828626e-04
2.45978245596286e+06 1.00004438702156e+00 1.62023875883989e-04
2.45978245604201e+06 9.99610280142675e-01 1.61991189293459e-04
2.45978245612116e+06 9.99691822084523e-01 1.62012862643831e-04
2.45978245620031e+06 9.99657740807276e-01 1.62024924238513e-04
2.45978245627946e+06 1.00039261269783e+00 1.62022739246978e-04
2.45978245635861e+06 9.99398831581718e-01 1.61983839776480e-04
2.45978245643775e+06 9.99762967880792e-01 1.62006020751147e-04
2.45978245651690e+06 9.99622122708509e-01 1.61981522361216e-04
2.45978245659605e+06 9.99555858580599e-01 1.61968257917659e-04
2.45978245667520e+06 9.99195699937225e-01 1.61984535001059e-04
2.45978245675435e+06 9.99733045061777e-01 1.62023853813367e-04
2.45978245683350e+06 1.00008199394818e+00 1.62025950522415e-04
2.45978245691265e+06 1.00001120975697e+00 1.62045858223062e-04
2.45978245699180e+06 9.99919542873343e-01 1.62061583540923e-04
2.45978245707095e+06 9.99923158923979e-01 1.62031777166507e-04
2.45978245715010e+06 1.00024164258377e+00 1.62059542008429e-04
2.45978245722925e+06 9.99997920770884e-01 1.62060700716061e-04
2.45978245730839e+06 1.00006282887981e+00 1.62026976806318e-04
2.45978245738754e+06 1.00002612596585e+00 1.62047050036626e-04
2.45978245746669e+06 1.00010034540516e+00 1.62023412400936e-04
2.45978245754584e+06 1.00029217689141e+00 1.62005800044932e-04
2.45978245762499e+06 9.99978032492385e-01 1.62035198112849e-04
2.45978245770414e+06 9.99840080160611e-01 1.62030199117066e-04
2.45978245778329e+06 1.00017465524573e+00 1.62011494265294e-04
2.45978245786244e+06 9.99977038078460e-01 1.62042823512597e-04
2.45978245794159e+06 1.00014500363051e+00 1.62030132905201e-04
2.45978245802074e+06 9.99848216274542e-01 1.62052424232976e-04
2.45978245809988e+06 9.99560921051490e-01 1.61980142947369e-04
2.45978245817903e+06 9.99820915092238e-01 1.61939102626579e-04
2.45978245825818e+06 9.99609737735079e-01 1.61997071114105e-04
2.45978245833733e+06 9.99976495670864e-01 1.62035242254092e-04
2.45978245841648e+06 9.99958234615151e-01 1.62002092180510e-04
2.45978245849563e+06 9.99542750397042e-01 1.61999079540667e-04
2.45978245857478e+06 9.99906525091052e-01 1.62028919021015e-04
2.45978245865393e+06 1.00017221441155e+00 1.62055492049373e-04
2.45978245873308e+06 1.00023621850782e+00 1.62028378290787e-04
2.45978245881223e+06 9.99954980169578e-01 1.62034513923580e-04
2.45978245889137e+06 1.00017420323940e+00 1.62035120865673e-04
2.45978245897052e+06 9.99847221860617e-01 1.62023776566192e-04
2.45978245904967e+06 1.00038257815732e+00 1.62046178247074e-04
2.45978245912882e+06 9.99741361978240e-01 1.61999035399424e-04
2.45978245920797e+06 9.99198411975203e-01 1.61967518551837e-04
2.45978245928712e+06 9.99750130901033e-01 1.62010776970093e-04
2.45978245936627e+06 9.99869370170764e-01 1.62010545228567e-04
2.45978245944542e+06 1.00025312354454e+00 1.62018777570409e-04
2.45978245952457e+06 1.00077501005262e+00 1.62081833336204e-04
2.45978245960372e+06 1.00039351671049e+00 1.62028610032313e-04
2.45978245968287e+06 1.00002368513167e+00 1.62033796628380e-04
2.45978245976201e+06 1.00017854250017e+00 1.62024780779473e-04
2.45978245984116e+06 1.00060035480689e+00 1.62071769132773e-04
2.45978245992031e+06 9.99480283122301e-01 1.62014937282257e-04
2.45978245999946e+06 1.00068587440444e+00 1.62206819266094e-04
2.45978246007861e+06 9.99778426497262e-01 1.62046067893967e-04
2.45978246015776e+06 1.00060451326512e+00 1.62061991847422e-04
2.45978246023691e+06 9.99750763709894e-01 1.61993672238385e-04
2.45978246031606e+06 1.00040544967759e+00 1.62088818687927e-04
2.45978246039521e+06 9.99823627130215e-01 1.62035595384037e-04
2.45978246047436e+06 9.99736751513679e-01 1.62017100203170e-04
2.45978246055350e+06 9.99129074204252e-01 1.62046156176453e-04
2.45978246063265e+06 9.99941148775895e-01 1.62058295018311e-04
2.45978246071180e+06 9.99967907550603e-01 1.62041433063439e-04
2.45978246079095e+06 9.99564717904658e-01 1.61997887727103e-04
2.45978246087010e+06 9.99614257798375e-01 1.62018601005436e-04
2.45978246094925e+06 1.00012855060012e+00 1.62078191683646e-04
2.45978246102840e+06 1.00003254445573e+00 1.61958701338524e-04
2.45978246110755e+06 9.99836012103645e-01 1.62053009104447e-04
2.45978246118670e+06 1.00042000428140e+00 1.62055216166603e-04
2.45978246126585e+06 9.99803919654248e-01 1.62022904776640e-04
2.45978246134499e+06 9.99668317755387e-01 1.61966724009461e-04
2.45978246142414e+06 9.99704749465548e-01 1.61991023763798e-04
2.45978246150329e+06 9.99961760264521e-01 1.61971998888014e-04
2.45978246158244e+06 9.99680341123753e-01 1.62010567299189e-04
2.45978246166159e+06 9.99660091240190e-01 1.61975309481247e-04
2.45978246174074e+06 9.99634236478140e-01 1.61995459958731e-04
2.45978246181989e+06 9.99550434504645e-01 1.62006627693240e-04
2.45978246189904e+06 1.00001030574431e+00 1.62024493861392e-04
2.45978246197819e+06 1.00016281267990e+00 1.62100096775544e-04
2.45978246205734e+06 1.00004529103422e+00 1.62048153567704e-04
2.45978246213648e+06 1.00022347192932e+00 1.62020631502620e-04
2.45978246221563e+06 1.00044640145105e+00 1.61982504503876e-04
2.45978246229478e+06 1.00011978167733e+00 1.62040616450442e-04
2.45978246237393e+06 9.99999638394936e-01 1.62012862643831e-04
2.45978246245308e+06 1.00055199012963e+00 1.62067531573433e-04
2.45978246253223e+06 9.99769657574469e-01 1.62006958752564e-04
2.45978246261138e+06 1.00049322930679e+00 1.62038243858624e-04
2.45978246269053e+06 9.99983275765807e-01 1.62035849196185e-04
2.45978246276968e+06 9.99916378829036e-01 1.62027451324681e-04
2.45978246284883e+06 1.00084118377926e+00 1.62075664597478e-04
2.45978246292797e+06 1.00021723424197e+00 1.62047811473070e-04
2.45978246300712e+06 1.00035780821046e+00 1.62027969984288e-04
2.45978246308627e+06 1.00050037100680e+00 1.62032273755492e-04
2.45978246316542e+06 9.99975501256939e-01 1.62009552050597e-04
2.45978246324457e+06 9.99990779070878e-01 1.62002213568928e-04
2.45978246332372e+06 1.00013053942797e+00 1.62078268930822e-04
2.45978246340287e+06 9.99884015175841e-01 1.62044169820513e-04
2.45978246348202e+06 9.99676544270585e-01 1.61993738450250e-04
2.45978246356117e+06 1.00001491620887e+00 1.62024240049245e-04
2.45978246364032e+06 1.00052360413213e+00 1.62022661999803e-04
2.45978246371946e+06 9.99815762220082e-01 1.62025056662242e-04
2.45978246379861e+06 9.99494114515984e-01 1.61996684878228e-04
2.45978246387776e+06 9.99774087236498e-01 1.61999852012421e-04
2.45978246395691e+06 9.99927769388540e-01 1.62038453529529e-04
2.45978246403606e+06 1.00012131849885e+00 1.62048959145391e-04
2.45978246411521e+06 9.99983004562010e-01 1.61972694112593e-04
2.45978246419436e+06 9.99932289451836e-01 1.61975276375315e-04
2.45978246427351e+06 1.00020620528753e+00 1.62055977603047e-04
2.45978246435266e+06 1.00054846448026e+00 1.62054885107280e-04
2.45978246443181e+06 9.99805998883364e-01 1.62039689484336e-04
2.45978246451096e+06 9.99731779444054e-01 1.61977968991145e-04
2.45978246459010e+06 9.99923882134106e-01 1.62042051040843e-04
2.45978246466925e+06 1.00035554817881e+00 1.62076216363017e-04
2.45978246474840e+06 9.99563000280606e-01 1.62016736037914e-04
2.45978246482755e+06 9.99925418955627e-01 1.62011096994106e-04
2.45978246490670e+06 1.00022934801161e+00 1.62022849600086e-04
2.45978246498585e+06 9.99994575924046e-01 1.62026833347278e-04
2.45978246506500e+06 9.99120395682725e-01 1.61957664019311e-04
2.45978246514415e+06 9.99869370170764e-01 1.62000536201690e-04
2.45978246522330e+06 9.99704659064282e-01 1.62003548841533e-04
2.45978246530245e+06 1.00028503519140e+00 1.62056661792315e-04
2.45978246538159e+06 1.00006373289246e+00 1.62081645735920e-04
2.45978246546074e+06 1.00015476696723e+00 1.62033719381204e-04
2.45978246553989e+06 9.99488419236232e-01 1.61997998080210e-04
2.45978246561904e+06 1.00006373289246e+00 1.62001639732768e-04
2.45978246569819e+06 9.98986601809182e-01 1.61942214584219e-04
2.45978246577734e+06 1.00008832203679e+00 1.61994599204490e-04
2.45978246585649e+06 1.00056265747901e+00 1.62091445091893e-04
2.45978246593564e+06 9.99612088167993e-01 1.61997556667779e-04
2.45978246601479e+06 9.99158002609342e-01 1.61950689702898e-04
2.45978246609394e+06 1.00018722102169e+00 1.62030750882604e-04
2.45978246617308e+06 9.99681516340210e-01 1.62019616254028e-04
2.45978246625223e+06 1.00036070105097e+00 1.62030287399552e-04
2.45978246633138e+06 1.00008398277603e+00 1.62056319697681e-04
2.45978246641053e+06 1.00027500065089e+00 1.62013304056262e-04
2.45978246648968e+06 1.00011697923808e+00 1.62044677444808e-04
2.45978246656883e+06 9.99913124383463e-01 1.62012961961628e-04
2.45978246664798e+06 1.00019210269005e+00 1.62056970781017e-04
2.45978246672713e+06 1.00038501899150e+00 1.62053947105863e-04
2.45978246680628e+06 9.99803558049184e-01 1.61965642549004e-04
2.45978246688543e+06 9.99712975980745e-01 1.62034293217365e-04
2.45978246696457e+06 9.99910231542954e-01 1.62010578334499e-04
2.45978246704372e+06 9.99874975049251e-01 1.61998505704506e-04
