2453457.77361 15.068 0.003 4.60 856.0
2453458.81720 15.080 0.003 3.97 848.0
2453459.79177 15.083 0.003 3.89 937.0
2453467.89454 15.068 0.003 4.37 558.0
2453469.80420 15.072 0.003 3.80 596.0
2453470.84430 15.086 0.003 3.57 567.0
2453472.77556 15.073 0.003 3.87 624.0
2453473.87058 15.079 0.003 5.50 616.0
2453474.84182 15.062 0.003 4.43 577.0
2453477.77954 15.076 0.003 4.13 634.0
2453478.89383 15.075 0.003 4.40 659.0
2453480.84579 15.070 0.003 4.51 557.0
2453481.84569 15.055 0.003 3.16 642.0
2453483.79010 15.074 0.003 3.33 759.0
2453496.74398 15.073 0.003 4.37 769.0
2453497.81172 15.070 0.003 4.92 695.0
2453498.93293 15.068 0.002 4.47 853.0
2453499.74040 15.068 0.003 4.18 590.0
2453500.74499 15.076 0.003 4.34 660.0
2453501.83571 15.077 0.002 3.55 723.0
2453502.69132 15.077 0.003 3.36 679.0
2453503.70416 15.073 0.003 3.93 578.0
2453504.71852 15.083 0.003 5.09 544.0
2453506.80393 15.076 0.003 4.92 620.0
2453508.80036 15.063 0.003 4.72 672.0
2453509.70377 15.069 0.003 5.14 615.0
2453511.69048 15.079 0.003 4.16 723.0
2453512.75366 15.057 0.003 4.06 895.0
2453517.79985 15.069 0.003 4.03 911.0
2453520.83510 15.082 0.003 4.94 720.0
2453521.65426 15.080 0.003 3.74 513.0
2453522.76380 15.056 0.003 4.40 569.0
2453523.79913 15.067 0.003 3.72 617.0
2453524.78684 15.072 0.003 4.75 729.0
2453525.76649 15.061 0.003 4.50 556.0
2453526.85182 15.077 0.003 3.93 639.0
2453528.57043 15.073 0.003 4.50 866.0
2453530.79587 15.079 0.003 3.73 563.0
2453537.76371 15.074 0.003 4.54 579.0
2453538.69320 15.065 0.003 4.05 662.0
2453540.66712 15.067 0.003 3.66 761.0
2453544.74139 15.078 0.003 4.00 1240.0
2453546.86526 15.068 0.004 6.23 933.0
2453547.82554 15.081 0.004 5.78 740.0
2453550.65195 15.073 0.003 3.34 762.0
2453551.65519 15.075 0.002 3.22 631.0
2453552.68876 15.079 0.003 4.19 527.0
2453553.69150 15.070 0.003 4.72 623.0
2453554.68001 15.064 0.003 5.51 621.0
2453555.71016 15.081 0.003 4.77 543.0
2453556.73846 15.074 0.003 5.34 538.0
2453558.57425 15.074 0.003 4.09 670.0
2453558.85157 15.077 0.003 5.07 661.0
2453559.67014 15.071 0.003 4.46 544.0
2453560.62326 15.071 0.003 3.58 586.0
2453561.56356 15.070 0.003 3.67 759.0
2453561.83012 15.078 0.003 4.82 628.0
2453562.60767 15.076 0.003 5.59 625.0
2453562.83055 15.081 0.003 4.44 714.0
2453563.65715 15.066 0.003 4.53 549.0
2453564.55074 15.064 0.003 4.81 682.0
2453569.60946 15.083 0.003 4.68 937.0
2453573.67810 15.075 0.004 5.56 845.0
2453573.70503 15.082 0.003 4.39 864.0
2453574.70604 15.080 0.003 4.70 785.0
2453575.64492 15.063 0.003 3.85 632.0
2453575.79008 15.091 0.003 4.56 834.0
2453576.70739 15.084 0.003 4.03 646.0
2453577.75566 15.075 0.003 4.81 556.0
2453578.69235 15.069 0.003 4.14 515.0
2453579.63765 15.072 0.003 4.19 527.0
2453580.67420 15.067 0.003 4.87 588.0
2453581.69060 15.077 0.003 3.95 521.0
2453582.61636 15.076 0.003 3.78 494.0
2453583.65294 15.080 0.003 5.12 522.0
2453584.66169 15.078 0.003 4.36 529.0
2453585.65979 15.076 0.003 4.04 442.0
2453586.68418 15.068 0.003 3.34 577.0
2453588.74228 15.082 0.003 5.57 520.0
2453589.70362 15.075 0.003 4.10 550.0
2453590.69969 15.059 0.003 4.14 598.0
2453591.49363 15.065 0.003 3.80 666.0
2453591.63914 15.073 0.003 3.19 622.0
2453591.72133 15.076 0.003 3.81 562.0
2453592.65615 15.077 0.003 3.32 494.0
2453592.71053 15.074 0.003 3.65 561.0
2453597.62977 15.067 0.003 3.86 889.0
2453599.64660 15.095 0.004 6.02 1019.0
2453601.67604 15.080 0.003 4.02 972.0
2453602.67624 15.078 0.003 4.39 995.0
2453603.65634 15.072 0.003 4.99 689.0
2453607.65481 15.070 0.003 4.80 553.0
2453608.67075 15.078 0.003 4.63 618.0
2453615.59807 15.085 0.003 4.85 548.0
2453618.60161 15.077 0.003 3.88 712.0
2453620.56488 15.070 0.003 4.06 560.0
2453628.56691 15.079 0.003 4.60 1041.0
2453630.58093 15.092 0.003 4.71 926.0
2453632.60841 15.073 0.004 5.30 1030.0
