Title: OGLE-2016-BLG-1003: First Resolved Caustic-crossing Binary-source 
       Event Discovered by Second-generation Microlensing Surveys  
Authors: Jung Y.K., Udalski A., Bond I.A., Yee J.C., Gould A., Han C., 
         Albrow M.D., Lee C.-U., Kim S.-L., Hwang K.-H., Chung S.-J., Ryu Y.-H.,
         Shin I.-G., Zhu W., Cha S.-M., Kim D.-J., Lee Y., Park B.-G., 
         Kim H.-W., Pogge R.W., Skowron J., Szymanski M.K., Poleski R., Mroz P.,
         Kozlowski S., Pietrukowicz P., Soszynski I., Ulaczyk K., Pawlak M., 
         Abe F., Bennett D.P., Barry R., Sumi T., Asakura Y., Bhattacharya A., 
         Donachie M., Fukui A., Hirao Y., Itow Y., Koshimoto N., Li M.C.A., 
         Ling C.H., Masuda K., Matsubara Y., Muraki Y., Nagakane M., 
         Rattenbury N.J., Evans P., Sharan A., Sullivan D.J., Suzuki D., 
         Tristram P.J., Yamada T., Yamada T., Yonehara A.
Figure: Light curve of OGLE-2016-BLG-1003
================================================================================
Byte-by-byte Description of file: dbf1.txt
--------------------------------------------------------------------------------
   Bytes Format Units   Label   Explanations
--------------------------------------------------------------------------------
   1-  4 A4     ---     Obs     Observatory identifier
   6-  6 A1     ---     Filter  Filter used
   8- 18 F11.6  d       HJD     Heliocentric Julian Date; - 2450000
  20- 28 F9.6   mag     mag     Apparent magnitude in Filter
  30- 37 F8.6   mag   e_mag     Uncertainty in mag
--------------------------------------------------------------------------------
OGLE I 7118.755350 19.560000 0.090000 
OGLE I 7118.810180 19.554000 0.070000 
OGLE I 7118.861690 19.603000 0.069000 
OGLE I 7118.910040 19.543000 0.066000 
OGLE I 7119.765470 19.706000 0.124000 
OGLE I 7119.773300 19.971000 0.135000 
OGLE I 7119.816880 19.641000 0.108000 
OGLE I 7119.860820 19.691000 0.098000 
OGLE I 7119.910930 19.767000 0.104000 
OGLE I 7120.758420 19.704000 0.126000 
OGLE I 7120.781810 19.471000 0.100000 
OGLE I 7120.814370 19.442000 0.074000 
OGLE I 7120.853340 19.492000 0.066000 
OGLE I 7125.718510 19.512000 0.075000 
OGLE I 7125.765740 19.593000 0.100000 
OGLE I 7125.814710 19.535000 0.060000 
OGLE I 7125.872370 19.648000 0.063000 
OGLE I 7125.920540 19.491000 0.068000 
OGLE I 7126.728810 19.506000 0.070000 
OGLE I 7126.781360 19.617000 0.071000 
OGLE I 7126.846160 19.531000 0.054000 
OGLE I 7126.913110 19.505000 0.056000 
OGLE I 7127.734800 19.588000 0.064000 
OGLE I 7129.720510 19.484000 0.072000 
OGLE I 7129.764910 19.608000 0.077000 
OGLE I 7129.817930 19.645000 0.065000 
OGLE I 7129.877860 19.652000 0.065000 
OGLE I 7129.917420 19.698000 0.095000 
OGLE I 7130.702130 19.397000 0.074000 
OGLE I 7130.745800 19.611000 0.071000 
OGLE I 7130.798690 19.736000 0.084000 
OGLE I 7130.853100 19.588000 0.068000 
OGLE I 7130.899050 19.695000 0.093000 
OGLE I 7131.688810 20.088000 0.153000 
OGLE I 7131.775930 19.664000 0.064000 
OGLE I 7131.832840 19.553000 0.050000 
OGLE I 7131.889730 19.565000 0.055000 
OGLE I 7132.680940 19.616000 0.127000 
OGLE I 7132.724730 19.525000 0.070000 
OGLE I 7132.768060 19.617000 0.077000 
OGLE I 7133.820920 19.785000 0.090000 
OGLE I 7133.868930 19.669000 0.089000 
OGLE I 7134.686570 19.919000 0.129000 
OGLE I 7134.723380 19.676000 0.095000 
OGLE I 7134.767810 19.830000 0.096000 
OGLE I 7134.822230 19.798000 0.094000 
OGLE I 7134.879370 19.767000 0.086000 
OGLE I 7134.923810 19.682000 0.075000 
OGLE I 7135.710640 19.542000 0.056000 
OGLE I 7135.754190 19.651000 0.056000 
OGLE I 7135.798580 19.716000 0.058000 
OGLE I 7135.866780 19.592000 0.052000 
OGLE I 7135.911280 19.593000 0.055000 
OGLE I 7136.731540 19.534000 0.073000 
OGLE I 7136.774970 19.698000 0.078000 
OGLE I 7136.828470 19.733000 0.089000 
OGLE I 7136.885130 19.585000 0.076000 
OGLE I 7136.929490 20.174000 0.199000 
OGLE I 7137.696730 19.557000 0.054000 
OGLE I 7137.741050 19.582000 0.051000 
OGLE I 7137.851650 19.744000 0.084000 
OGLE I 7137.897450 19.739000 0.099000 
OGLE I 7138.696510 19.610000 0.087000 
OGLE I 7138.741800 19.607000 0.078000 
OGLE I 7138.785920 19.544000 0.061000 
OGLE I 7138.852540 19.624000 0.056000 
OGLE I 7138.897900 19.591000 0.069000 
OGLE I 7139.663220 19.411000 0.093000 
OGLE I 7139.736620 19.859000 0.098000 
OGLE I 7139.779400 19.580000 0.077000 
OGLE I 7139.842880 19.637000 0.080000 
OGLE I 7139.890450 19.533000 0.064000 
OGLE I 7139.935290 19.975000 0.188000 
OGLE I 7140.686080 19.631000 0.081000 
OGLE I 7140.726140 19.653000 0.094000 
OGLE I 7140.769470 19.835000 0.088000 
OGLE I 7140.832940 19.959000 0.136000 
OGLE I 7140.922160 19.825000 0.102000 
OGLE I 7141.685740 19.440000 0.059000 
OGLE I 7141.729740 19.514000 0.051000 
OGLE I 7141.774110 19.585000 0.049000 
OGLE I 7141.835950 19.541000 0.053000 
OGLE I 7141.886950 19.620000 0.066000 
OGLE I 7141.931420 19.627000 0.091000 
OGLE I 7142.680130 19.557000 0.056000 
OGLE I 7142.726010 19.561000 0.057000 
OGLE I 7142.770730 19.504000 0.058000 
OGLE I 7142.825720 19.487000 0.061000 
OGLE I 7142.881290 19.648000 0.070000 
OGLE I 7142.925250 19.738000 0.084000 
OGLE I 7143.679870 19.648000 0.086000 
OGLE I 7143.722860 19.825000 0.108000 
OGLE I 7143.766980 19.715000 0.093000 
OGLE I 7143.813460 19.716000 0.081000 
OGLE I 7143.867960 19.719000 0.087000 
OGLE I 7143.931890 19.976000 0.148000 
OGLE I 7144.671390 20.007000 0.159000 
OGLE I 7144.713840 19.786000 0.137000 
OGLE I 7144.768680 19.727000 0.086000 
OGLE I 7144.840140 19.661000 0.113000 
OGLE I 7145.688710 19.856000 0.141000 
OGLE I 7145.764670 19.574000 0.093000 
OGLE I 7145.809680 19.556000 0.075000 
OGLE I 7145.856110 19.554000 0.090000 
OGLE I 7145.901800 19.731000 0.100000 
OGLE I 7146.638460 19.636000 0.143000 
OGLE I 7146.676470 19.373000 0.084000 
OGLE I 7146.713440 19.519000 0.082000 
OGLE I 7146.750470 19.602000 0.089000 
OGLE I 7146.787780 19.571000 0.078000 
OGLE I 7146.828410 19.491000 0.068000 
OGLE I 7146.867220 19.682000 0.086000 
OGLE I 7146.904600 19.562000 0.089000 
OGLE I 7147.644990 20.002000 0.238000 
OGLE I 7147.682670 19.657000 0.131000 
OGLE I 7147.720610 19.703000 0.125000 
OGLE I 7147.757980 19.717000 0.115000 
OGLE I 7147.795380 19.569000 0.112000 
OGLE I 7147.835290 19.596000 0.107000 
OGLE I 7147.914100 19.763000 0.127000 
OGLE I 7148.876900 19.704000 0.141000 
OGLE I 7151.844010 19.633000 0.107000 
OGLE I 7152.785980 19.679000 0.080000 
OGLE I 7152.832880 19.427000 0.078000 
OGLE I 7152.878040 19.511000 0.076000 
OGLE I 7153.641160 19.741000 0.096000 
OGLE I 7153.729970 19.640000 0.064000 
OGLE I 7153.819360 19.690000 0.062000 
OGLE I 7153.910020 19.727000 0.101000 
OGLE I 7154.664110 19.677000 0.057000 
OGLE I 7154.713380 19.550000 0.056000 
OGLE I 7154.757200 19.520000 0.057000 
OGLE I 7154.820490 19.562000 0.071000 
OGLE I 7154.873610 19.505000 0.063000 
OGLE I 7154.916970 19.532000 0.063000 
OGLE I 7155.632890 19.516000 0.081000 
OGLE I 7155.680550 19.700000 0.077000 
OGLE I 7155.724970 19.485000 0.055000 
OGLE I 7155.771610 19.615000 0.063000 
OGLE I 7155.838590 19.593000 0.075000 
OGLE I 7155.881870 19.420000 0.066000 
OGLE I 7155.925440 19.754000 0.085000 
OGLE I 7156.634410 19.695000 0.065000 
OGLE I 7156.675260 19.505000 0.059000 
OGLE I 7156.720780 19.542000 0.050000 
OGLE I 7156.798350 19.575000 0.053000 
OGLE I 7157.614340 19.792000 0.085000 
OGLE I 7157.658500 19.709000 0.072000 
OGLE I 7157.707980 19.465000 0.055000 
OGLE I 7157.767900 19.594000 0.056000 
OGLE I 7157.869960 19.713000 0.101000 
OGLE I 7157.914510 19.806000 0.094000 
OGLE I 7158.650030 19.820000 0.101000 
OGLE I 7158.694270 19.599000 0.069000 
OGLE I 7158.737950 19.537000 0.065000 
OGLE I 7158.793150 19.767000 0.091000 
OGLE I 7158.849030 19.604000 0.087000 
OGLE I 7158.892570 19.513000 0.089000 
OGLE I 7158.936740 19.846000 0.133000 
OGLE I 7159.636680 19.690000 0.079000 
OGLE I 7159.680260 19.630000 0.069000 
OGLE I 7159.724050 19.562000 0.071000 
OGLE I 7159.779590 19.724000 0.076000 
OGLE I 7159.835070 19.613000 0.068000 
OGLE I 7159.878900 19.432000 0.071000 
OGLE I 7159.923510 19.863000 0.104000 
OGLE I 7160.643580 19.788000 0.105000 
OGLE I 7160.688460 19.738000 0.086000 
OGLE I 7160.731790 19.553000 0.064000 
OGLE I 7160.799870 19.588000 0.067000 
OGLE I 7160.934820 19.418000 0.088000 
OGLE I 7161.638710 19.872000 0.113000 
OGLE I 7161.701410 19.531000 0.049000 
OGLE I 7161.754510 19.731000 0.069000 
OGLE I 7161.810960 19.517000 0.056000 
OGLE I 7161.855320 19.551000 0.054000 
OGLE I 7161.901200 19.507000 0.068000 
OGLE I 7162.599800 19.603000 0.077000 
OGLE I 7162.644420 19.911000 0.120000 
OGLE I 7162.689070 19.528000 0.068000 
OGLE I 7162.732570 19.452000 0.070000 
OGLE I 7162.799430 19.757000 0.088000 
OGLE I 7162.843460 19.578000 0.077000 
OGLE I 7162.890380 19.622000 0.089000 
OGLE I 7162.933930 19.724000 0.104000 
OGLE I 7163.638920 19.656000 0.115000 
OGLE I 7163.683550 19.533000 0.093000 
OGLE I 7163.727880 19.424000 0.071000 
OGLE I 7163.792630 19.576000 0.080000 
OGLE I 7163.837060 19.663000 0.082000 
OGLE I 7163.924810 19.966000 0.165000 
OGLE I 7164.742050 19.432000 0.070000 
OGLE I 7164.789380 19.738000 0.070000 
OGLE I 7164.852200 19.471000 0.076000 
OGLE I 7164.895470 19.756000 0.112000 
OGLE I 7164.939080 19.973000 0.193000 
OGLE I 7165.901860 19.580000 0.104000 
OGLE I 7166.630610 19.453000 0.091000 
OGLE I 7166.673910 19.689000 0.093000 
OGLE I 7166.727270 19.658000 0.085000 
OGLE I 7166.785400 19.594000 0.074000 
OGLE I 7166.873900 19.396000 0.109000 
OGLE I 7166.917970 19.790000 0.114000 
OGLE I 7168.807540 19.680000 0.083000 
OGLE I 7169.617340 19.591000 0.068000 
OGLE I 7169.661710 19.531000 0.053000 
OGLE I 7169.706420 19.609000 0.059000 
OGLE I 7169.772390 19.550000 0.051000 
OGLE I 7169.817020 19.642000 0.059000 
OGLE I 7169.871590 19.470000 0.055000 
OGLE I 7169.914920 19.509000 0.074000 
OGLE I 7170.590380 19.670000 0.087000 
OGLE I 7170.634300 19.449000 0.061000 
OGLE I 7170.678320 19.541000 0.064000 
OGLE I 7170.722710 19.756000 0.091000 
OGLE I 7170.792250 19.691000 0.085000 
OGLE I 7170.839160 19.565000 0.070000 
OGLE I 7171.843450 19.773000 0.098000 
OGLE I 7172.576620 19.833000 0.159000 
OGLE I 7172.619970 19.971000 0.147000 
OGLE I 7172.664500 19.462000 0.080000 
OGLE I 7172.708850 19.465000 0.069000 
OGLE I 7172.774900 19.623000 0.095000 
OGLE I 7172.818680 19.430000 0.081000 
OGLE I 7172.869920 19.960000 0.145000 
OGLE I 7172.913790 19.735000 0.108000 
OGLE I 7173.572530 19.685000 0.182000 
OGLE I 7173.625090 19.888000 0.151000 
OGLE I 7173.670790 19.453000 0.076000 
OGLE I 7173.725470 19.471000 0.065000 
OGLE I 7173.790250 19.749000 0.104000 
OGLE I 7173.837070 19.514000 0.082000 
OGLE I 7173.880950 19.541000 0.090000 
OGLE I 7173.925080 19.618000 0.102000 
OGLE I 7174.578930 19.733000 0.152000 
OGLE I 7174.620540 19.650000 0.100000 
OGLE I 7174.664810 19.802000 0.101000 
OGLE I 7174.708610 19.482000 0.074000 
OGLE I 7174.762410 19.635000 0.083000 
OGLE I 7174.807380 19.552000 0.096000 
OGLE I 7174.850910 19.876000 0.138000 
OGLE I 7174.897730 19.327000 0.101000 
OGLE I 7174.941330 19.637000 0.122000 
OGLE I 7175.602260 19.389000 0.100000 
OGLE I 7175.693290 19.799000 0.118000 
OGLE I 7175.887650 19.648000 0.143000 
OGLE I 7178.668480 19.435000 0.083000 
OGLE I 7178.839940 19.783000 0.116000 
OGLE I 7179.560660 19.504000 0.103000 
OGLE I 7179.604650 19.483000 0.115000 
OGLE I 7179.647710 19.531000 0.116000 
OGLE I 7179.691490 19.506000 0.087000 
OGLE I 7179.739020 19.565000 0.086000 
OGLE I 7179.783630 19.713000 0.102000 
OGLE I 7179.876250 19.694000 0.117000 
OGLE I 7179.920760 19.459000 0.098000 
OGLE I 7180.571440 19.970000 0.135000 
OGLE I 7180.657320 19.749000 0.113000 
OGLE I 7180.701380 19.615000 0.079000 
OGLE I 7180.748900 19.968000 0.125000 
OGLE I 7180.800100 19.500000 0.072000 
OGLE I 7180.847040 19.801000 0.102000 
OGLE I 7180.892190 19.712000 0.103000 
OGLE I 7181.581080 19.627000 0.075000 
OGLE I 7181.624220 19.500000 0.061000 
OGLE I 7181.692940 19.532000 0.068000 
OGLE I 7181.785640 19.685000 0.093000 
OGLE I 7181.830230 19.509000 0.082000 
OGLE I 7181.877770 19.838000 0.128000 
OGLE I 7182.569540 19.961000 0.127000 
OGLE I 7182.656390 19.655000 0.070000 
OGLE I 7182.720040 19.543000 0.086000 
OGLE I 7182.776140 19.704000 0.083000 
OGLE I 7182.819610 19.452000 0.066000 
OGLE I 7182.866580 19.929000 0.099000 
OGLE I 7182.911600 19.654000 0.105000 
OGLE I 7183.546370 19.933000 0.147000 
OGLE I 7183.595290 19.591000 0.077000 
OGLE I 7183.638990 19.643000 0.081000 
OGLE I 7183.692200 19.535000 0.089000 
OGLE I 7183.750600 19.902000 0.122000 
OGLE I 7183.793880 19.737000 0.090000 
OGLE I 7183.841460 19.703000 0.095000 
OGLE I 7183.886290 19.516000 0.094000 
OGLE I 7184.602360 19.569000 0.097000 
OGLE I 7184.645520 19.707000 0.131000 
OGLE I 7184.689400 19.394000 0.077000 
OGLE I 7184.756350 19.591000 0.089000 
OGLE I 7184.800180 19.852000 0.130000 
OGLE I 7184.847070 19.578000 0.088000 
OGLE I 7184.891480 19.657000 0.099000 
OGLE I 7185.581210 19.696000 0.093000 
OGLE I 7185.676940 19.541000 0.108000 
OGLE I 7185.734210 19.602000 0.079000 
OGLE I 7185.821320 19.724000 0.110000 
OGLE I 7185.866740 19.480000 0.104000 
OGLE I 7186.585610 19.503000 0.087000 
OGLE I 7186.629310 19.682000 0.151000 
OGLE I 7186.697430 19.668000 0.129000 
OGLE I 7186.827890 19.759000 0.111000 
OGLE I 7186.871390 19.569000 0.101000 
OGLE I 7187.579480 19.923000 0.125000 
OGLE I 7187.623510 19.587000 0.090000 
OGLE I 7187.686170 19.777000 0.073000 
OGLE I 7187.733160 19.644000 0.070000 
OGLE I 7187.777820 19.436000 0.073000 
OGLE I 7187.826890 19.429000 0.067000 
OGLE I 7188.578760 19.700000 0.095000 
OGLE I 7188.736190 19.440000 0.072000 
OGLE I 7188.780690 19.443000 0.095000 
OGLE I 7188.826690 19.395000 0.093000 
OGLE I 7189.552540 19.628000 0.103000 
OGLE I 7189.597910 19.666000 0.082000 
OGLE I 7189.662510 19.783000 0.081000 
OGLE I 7189.710390 19.635000 0.080000 
OGLE I 7189.755890 19.584000 0.078000 
OGLE I 7189.805060 19.742000 0.086000 
OGLE I 7189.848560 19.683000 0.092000 
OGLE I 7189.892160 20.033000 0.174000 
OGLE I 7190.531200 19.652000 0.119000 
OGLE I 7190.609190 19.467000 0.075000 
OGLE I 7190.655080 19.592000 0.066000 
OGLE I 7190.724700 19.911000 0.110000 
OGLE I 7190.771180 19.772000 0.099000 
OGLE I 7190.822430 19.583000 0.091000 
OGLE I 7191.606560 19.530000 0.084000 
OGLE I 7191.650540 19.690000 0.084000 
OGLE I 7191.790410 19.689000 0.121000 
OGLE I 7191.835920 19.431000 0.098000 
OGLE I 7192.824250 19.492000 0.057000 
OGLE I 7192.853890 19.658000 0.095000 
OGLE I 7193.580000 19.493000 0.055000 
OGLE I 7193.614270 19.640000 0.066000 
OGLE I 7193.660030 19.681000 0.053000 
OGLE I 7193.700840 19.599000 0.049000 
OGLE I 7193.747430 19.548000 0.058000 
OGLE I 7193.800810 19.500000 0.053000 
OGLE I 7193.850690 19.547000 0.068000 
OGLE I 7194.535040 19.701000 0.076000 
OGLE I 7194.583400 19.583000 0.068000 
OGLE I 7194.627920 19.716000 0.075000 
OGLE I 7194.697670 19.546000 0.058000 
OGLE I 7194.744780 19.778000 0.083000 
OGLE I 7194.789210 19.665000 0.108000 
OGLE I 7195.592380 19.819000 0.078000 
OGLE I 7196.849070 19.615000 0.142000 
OGLE I 7196.863940 19.482000 0.097000 
OGLE I 7197.526210 19.651000 0.122000 
OGLE I 7197.569000 19.738000 0.091000 
OGLE I 7197.615640 19.740000 0.077000 
OGLE I 7197.716380 19.809000 0.089000 
OGLE I 7197.814310 19.994000 0.143000 
OGLE I 7198.537200 19.715000 0.111000 
OGLE I 7198.580000 19.875000 0.113000 
OGLE I 7198.625290 19.709000 0.082000 
OGLE I 7198.680120 19.630000 0.076000 
OGLE I 7198.737250 19.757000 0.091000 
OGLE I 7198.780520 19.959000 0.127000 
OGLE I 7198.826280 19.784000 0.215000 
OGLE I 7199.527990 19.640000 0.094000 
OGLE I 7199.571100 19.675000 0.081000 
OGLE I 7199.614510 19.534000 0.063000 
OGLE I 7199.659030 19.619000 0.057000 
OGLE I 7199.724670 19.545000 0.063000 
OGLE I 7199.768250 19.643000 0.069000 
OGLE I 7199.811290 19.660000 0.071000 
OGLE I 7199.856860 19.519000 0.077000 
OGLE I 7200.494580 19.831000 0.133000 
OGLE I 7200.540620 19.744000 0.076000 
OGLE I 7200.571070 19.506000 0.062000 
OGLE I 7200.596070 19.598000 0.062000 
OGLE I 7200.640440 19.676000 0.058000 
OGLE I 7200.688080 19.621000 0.060000 
OGLE I 7200.733130 19.714000 0.081000 
OGLE I 7200.780360 19.487000 0.078000 
OGLE I 7200.826730 19.460000 0.078000 
OGLE I 7200.880350 19.780000 0.097000 
OGLE I 7202.584300 19.926000 0.152000 
OGLE I 7202.690960 19.512000 0.117000 
OGLE I 7202.741390 19.547000 0.124000 
OGLE I 7202.787380 20.028000 0.230000 
OGLE I 7202.848860 19.652000 0.157000 
OGLE I 7206.558070 19.843000 0.166000 
OGLE I 7206.602540 20.087000 0.198000 
OGLE I 7206.648970 19.706000 0.130000 
OGLE I 7206.704090 19.813000 0.152000 
OGLE I 7206.747080 19.570000 0.107000 
OGLE I 7206.792200 19.713000 0.124000 
OGLE I 7206.835000 19.881000 0.193000 
OGLE I 7207.525980 19.582000 0.100000 
OGLE I 7207.613900 19.845000 0.103000 
OGLE I 7207.660050 19.775000 0.103000 
OGLE I 7207.705950 19.425000 0.079000 
OGLE I 7207.749810 19.554000 0.139000 
OGLE I 7207.797310 19.747000 0.173000 
OGLE I 7207.817760 19.610000 0.120000 
OGLE I 7207.863990 19.337000 0.123000 
OGLE I 7208.490280 19.793000 0.108000 
OGLE I 7209.620220 19.669000 0.101000 
OGLE I 7209.652290 19.497000 0.096000 
OGLE I 7209.695800 19.586000 0.086000 
OGLE I 7209.739420 19.426000 0.081000 
OGLE I 7209.783270 19.491000 0.089000 
OGLE I 7209.825430 19.714000 0.145000 
OGLE I 7210.837240 19.401000 0.132000 
OGLE I 7211.474700 19.681000 0.134000 
OGLE I 7211.517530 19.803000 0.136000 
OGLE I 7211.603110 19.492000 0.060000 
OGLE I 7211.714510 19.698000 0.077000 
OGLE I 7211.757730 19.602000 0.086000 
OGLE I 7212.573810 19.730000 0.080000 
OGLE I 7214.513970 19.641000 0.112000 
OGLE I 7214.565600 19.922000 0.111000 
OGLE I 7214.728960 19.829000 0.127000 
OGLE I 7217.566780 19.734000 0.111000 
OGLE I 7217.619810 19.758000 0.119000 
OGLE I 7217.748800 19.537000 0.115000 
OGLE I 7219.494810 19.375000 0.099000 
OGLE I 7219.557340 19.294000 0.110000 
OGLE I 7219.606760 19.812000 0.079000 
OGLE I 7219.672670 19.592000 0.072000 
OGLE I 7219.716720 19.656000 0.088000 
OGLE I 7220.470160 19.906000 0.176000 
OGLE I 7220.483370 19.621000 0.101000 
OGLE I 7220.526320 19.708000 0.090000 
OGLE I 7220.569230 19.693000 0.076000 
OGLE I 7220.625080 19.585000 0.052000 
OGLE I 7220.680500 19.723000 0.057000 
OGLE I 7220.724590 19.562000 0.054000 
OGLE I 7220.768590 19.824000 0.092000 
OGLE I 7221.485860 19.754000 0.111000 
OGLE I 7221.529930 19.852000 0.122000 
OGLE I 7221.573090 19.551000 0.077000 
OGLE I 7221.628510 19.732000 0.081000 
OGLE I 7221.682790 19.998000 0.124000 
OGLE I 7221.726460 19.623000 0.070000 
OGLE I 7222.488340 19.834000 0.128000 
OGLE I 7222.541130 19.501000 0.081000 
OGLE I 7222.591080 19.707000 0.079000 
OGLE I 7222.645620 19.678000 0.089000 
OGLE I 7222.662100 19.433000 0.076000 
OGLE I 7222.721200 19.629000 0.111000 
OGLE I 7222.775690 19.573000 0.095000 
OGLE I 7223.499790 19.842000 0.157000 
OGLE I 7223.545560 19.527000 0.100000 
OGLE I 7223.653930 19.619000 0.090000 
OGLE I 7223.740640 19.689000 0.127000 
OGLE I 7224.465740 19.877000 0.121000 
OGLE I 7224.509830 19.790000 0.095000 
OGLE I 7224.627870 19.766000 0.130000 
OGLE I 7224.677020 19.815000 0.118000 
OGLE I 7224.730060 19.704000 0.126000 
OGLE I 7224.772930 19.790000 0.128000 
OGLE I 7225.481650 20.016000 0.137000 
OGLE I 7225.525420 19.596000 0.067000 
OGLE I 7225.568830 19.600000 0.082000 
OGLE I 7226.513590 19.738000 0.108000 
OGLE I 7226.557390 19.743000 0.098000 
OGLE I 7226.615890 19.498000 0.068000 
OGLE I 7226.669330 19.761000 0.074000 
OGLE I 7226.713020 19.540000 0.070000 
OGLE I 7226.755900 19.670000 0.107000 
OGLE I 7226.793880 19.585000 0.102000 
OGLE I 7227.496560 19.591000 0.130000 
OGLE I 7227.539860 19.667000 0.069000 
OGLE I 7227.592780 19.569000 0.055000 
OGLE I 7227.694920 19.561000 0.061000 
OGLE I 7227.737690 19.827000 0.103000 
OGLE I 7227.781900 19.998000 0.170000 
OGLE I 7228.483640 19.736000 0.111000 
OGLE I 7228.528120 19.882000 0.127000 
OGLE I 7228.571850 19.797000 0.093000 
OGLE I 7228.638540 19.578000 0.072000 
OGLE I 7228.688590 20.066000 0.171000 
OGLE I 7228.734720 19.794000 0.111000 
OGLE I 7229.497580 19.517000 0.069000 
OGLE I 7229.540770 19.645000 0.075000 
OGLE I 7229.584170 19.560000 0.056000 
OGLE I 7229.629510 19.629000 0.077000 
OGLE I 7229.676580 19.576000 0.075000 
OGLE I 7229.719970 19.625000 0.079000 
OGLE I 7233.495900 19.858000 0.175000 
OGLE I 7233.677870 20.084000 0.190000 
OGLE I 7234.641490 19.318000 0.151000 
OGLE I 7235.647840 19.606000 0.114000 
OGLE I 7235.746370 19.899000 0.153000 
OGLE I 7236.475850 20.061000 0.172000 
OGLE I 7236.523810 19.760000 0.131000 
OGLE I 7236.571590 19.564000 0.104000 
OGLE I 7236.610300 20.000000 0.143000 
OGLE I 7248.478900 19.895000 0.151000 
OGLE I 7249.529780 19.665000 0.121000 
OGLE I 7249.584060 19.611000 0.088000 
OGLE I 7249.660600 19.510000 0.089000 
OGLE I 7249.699550 19.614000 0.133000 
OGLE I 7250.555810 19.696000 0.091000 
OGLE I 7250.615450 19.418000 0.073000 
OGLE I 7252.533390 19.927000 0.135000 
OGLE I 7252.601070 19.604000 0.092000 
OGLE I 7253.502870 19.868000 0.132000 
OGLE I 7253.571020 19.575000 0.067000 
OGLE I 7253.616840 19.754000 0.088000 
OGLE I 7253.665660 19.871000 0.110000 
OGLE I 7255.489710 19.623000 0.083000 
OGLE I 7255.554360 19.523000 0.094000 
OGLE I 7255.604400 19.468000 0.088000 
OGLE I 7255.648080 19.686000 0.096000 
OGLE I 7256.508730 19.714000 0.096000 
OGLE I 7256.577580 19.581000 0.140000 
OGLE I 7256.621670 19.749000 0.121000 
OGLE I 7256.665630 19.493000 0.118000 
OGLE I 7257.571800 19.827000 0.143000 
OGLE I 7257.641180 19.886000 0.119000 
OGLE I 7257.682380 19.512000 0.080000 
OGLE I 7261.511160 19.481000 0.170000 
OGLE I 7261.557240 19.638000 0.150000 
OGLE I 7261.594650 20.054000 0.225000 
OGLE I 7261.647360 19.858000 0.177000 
OGLE I 7263.481260 19.994000 0.126000 
OGLE I 7263.529180 19.663000 0.089000 
OGLE I 7263.574200 19.633000 0.086000 
OGLE I 7263.618400 19.687000 0.101000 
OGLE I 7263.663170 19.675000 0.107000 
OGLE I 7264.478960 19.921000 0.163000 
OGLE I 7264.536020 20.073000 0.160000 
OGLE I 7264.580890 19.715000 0.104000 
OGLE I 7264.625230 19.621000 0.092000 
OGLE I 7264.687160 20.279000 0.224000 
OGLE I 7265.513010 19.546000 0.069000 
OGLE I 7265.559130 19.462000 0.072000 
OGLE I 7265.604200 19.728000 0.091000 
OGLE I 7265.676080 19.665000 0.108000 
OGLE I 7266.482540 19.279000 0.115000 
OGLE I 7267.477200 19.842000 0.157000 
OGLE I 7267.534830 19.948000 0.133000 
OGLE I 7267.591290 19.694000 0.097000 
OGLE I 7268.478340 19.731000 0.099000 
OGLE I 7268.533640 19.651000 0.062000 
OGLE I 7268.606390 19.681000 0.062000 
OGLE I 7268.649990 19.604000 0.068000 
OGLE I 7269.502120 19.439000 0.072000 
OGLE I 7269.556580 19.785000 0.089000 
OGLE I 7269.624820 19.449000 0.065000 
OGLE I 7269.663660 19.620000 0.099000 
OGLE I 7270.477830 19.942000 0.124000 
OGLE I 7270.524200 19.461000 0.065000 
OGLE I 7270.577980 19.839000 0.091000 
OGLE I 7270.617670 19.963000 0.121000 
OGLE I 7271.515360 19.777000 0.170000 
OGLE I 7271.563300 19.461000 0.085000 
OGLE I 7271.630110 19.531000 0.085000 
OGLE I 7272.515600 19.824000 0.152000 
OGLE I 7272.559280 19.456000 0.103000 
OGLE I 7273.534120 20.029000 0.195000 
OGLE I 7273.579910 19.484000 0.109000 
OGLE I 7273.634820 19.626000 0.099000 
OGLE I 7275.536880 19.589000 0.169000 
OGLE I 7275.591260 19.683000 0.154000 
OGLE I 7277.496960 19.529000 0.121000 
OGLE I 7277.541210 19.793000 0.126000 
OGLE I 7277.606730 19.558000 0.110000 
OGLE I 7277.652250 20.022000 0.183000 
OGLE I 7278.524400 19.579000 0.140000 
OGLE I 7278.596140 19.891000 0.132000 
OGLE I 7278.639070 19.778000 0.150000 
OGLE I 7281.488590 19.541000 0.145000 
OGLE I 7281.537280 20.084000 0.201000 
OGLE I 7283.573080 20.139000 0.237000 
OGLE I 7284.480010 19.860000 0.135000 
OGLE I 7284.546600 19.478000 0.080000 
OGLE I 7291.542830 19.426000 0.153000 
OGLE I 7292.573750 19.828000 0.207000 
OGLE I 7293.482270 19.782000 0.222000 
OGLE I 7293.531220 19.714000 0.124000 
OGLE I 7294.542470 19.465000 0.136000 
OGLE I 7295.502730 20.158000 0.218000 
